HOY;DOY;Month;Day;Hour;DataLoad
6520;272;9;29;16;500
6521;272;9;29;17;500
6522;272;9;29;18;500
6523;272;9;29;19;500
6524;272;9;29;20;550
6525;272;9;29;21;570
6526;272;9;29;22;510
6527;272;9;29;23;490
6528;272;9;29;24;430
6529;273;9;30;1;460
6530;273;9;30;2;440
6531;273;9;30;3;440
6532;273;9;30;4;450
6533;273;9;30;5;450
6534;273;9;30;6;450
6535;273;9;30;7;460
6536;273;9;30;8;480
6537;273;9;30;9;540
6538;273;9;30;10;580
6539;273;9;30;11;590
6540;273;9;30;12;580
6541;273;9;30;13;550
6542;273;9;30;14;560
6543;273;9;30;15;540
6544;273;9;30;16;500
6545;273;9;30;17;500
6546;273;9;30;18;500
6547;273;9;30;19;500
6548;273;9;30;20;550
6549;273;9;30;21;570
6550;273;9;30;22;510
6551;273;9;30;23;490
6552;273;9;30;24;430
6553;274;10;1;1;460
6554;274;10;1;2;460
6555;274;10;1;3;450
6556;274;10;1;4;450
6557;274;10;1;5;450
6558;274;10;1;6;450
6559;274;10;1;7;490
6560;274;10;1;8;520
6561;274;10;1;9;540
6562;274;10;1;10;550
6563;274;10;1;11;570
6564;274;10;1;12;630
6565;274;10;1;13;610
6566;274;10;1;14;600
6567;274;10;1;15;560
6568;274;10;1;16;590
6569;274;10;1;17;620
6570;274;10;1;18;670
6571;274;10;1;19;670
6572;274;10;1;20;660
6573;274;10;1;21;650
6574;274;10;1;22;620
6575;274;10;1;23;590
6576;274;10;1;24;520
6577;275;10;2;1;460
6578;275;10;2;2;460
6579;275;10;2;3;450
6580;275;10;2;4;450
6581;275;10;2;5;450
6582;275;10;2;6;450
6583;275;10;2;7;490
6584;275;10;2;8;520
6585;275;10;2;9;540
6586;275;10;2;10;550
6587;275;10;2;11;570
6588;275;10;2;12;630
6589;275;10;2;13;610
6590;275;10;2;14;600
6591;275;10;2;15;560
6592;275;10;2;16;590
6593;275;10;2;17;620
6594;275;10;2;18;670
6595;275;10;2;19;670
6596;275;10;2;20;660
6597;275;10;2;21;650
6598;275;10;2;22;620
6599;275;10;2;23;590
6600;275;10;2;24;520
6601;276;10;3;1;460
6602;276;10;3;2;460
6603;276;10;3;3;450
6604;276;10;3;4;450
6605;276;10;3;5;450
6606;276;10;3;6;450
6607;276;10;3;7;490
6608;276;10;3;8;520
6609;276;10;3;9;540
6610;276;10;3;10;550
6611;276;10;3;11;570
6612;276;10;3;12;630
6613;276;10;3;13;610
6614;276;10;3;14;600
6615;276;10;3;15;560
6616;276;10;3;16;590
6617;276;10;3;17;620
6618;276;10;3;18;670
6619;276;10;3;19;670
6620;276;10;3;20;660
6621;276;10;3;21;650
6622;276;10;3;22;620
6623;276;10;3;23;590
6624;276;10;3;24;520
6625;277;10;4;1;460
6626;277;10;4;2;460
6627;277;10;4;3;450
6628;277;10;4;4;450
6629;277;10;4;5;450
6630;277;10;4;6;450
6631;277;10;4;7;490
6632;277;10;4;8;520
6633;277;10;4;9;540
6634;277;10;4;10;550
6635;277;10;4;11;570
6636;277;10;4;12;630
6637;277;10;4;13;610
6638;277;10;4;14;600
6639;277;10;4;15;560
6640;277;10;4;16;590
6641;277;10;4;17;620
6642;277;10;4;18;670
6643;277;10;4;19;670
6644;277;10;4;20;660
6645;277;10;4;21;650
6646;277;10;4;22;620
6647;277;10;4;23;590
6648;277;10;4;24;520
6649;278;10;5;1;460
6650;278;10;5;2;460
6651;278;10;5;3;450
6652;278;10;5;4;450
6653;278;10;5;5;450
6654;278;10;5;6;450
6655;278;10;5;7;490
6656;278;10;5;8;520
6657;278;10;5;9;540
6658;278;10;5;10;550
6659;278;10;5;11;570
6660;278;10;5;12;630
6661;278;10;5;13;610
6662;278;10;5;14;600
6663;278;10;5;15;560
6664;278;10;5;16;590
6665;278;10;5;17;620
6666;278;10;5;18;670
6667;278;10;5;19;670
6668;278;10;5;20;660
6669;278;10;5;21;650
6670;278;10;5;22;620
6671;278;10;5;23;590
6672;278;10;5;24;520
6673;279;10;6;1;460
6674;279;10;6;2;460
6675;279;10;6;3;450
6676;279;10;6;4;450
6677;279;10;6;5;450
6678;279;10;6;6;450
6679;279;10;6;7;490
6680;279;10;6;8;520
6681;279;10;6;9;540
6682;279;10;6;10;550
6683;279;10;6;11;570
6684;279;10;6;12;630
6685;279;10;6;13;610
6686;279;10;6;14;600
6687;279;10;6;15;560
6688;279;10;6;16;590
6689;279;10;6;17;620
6690;279;10;6;18;670
6691;279;10;6;19;670
6692;279;10;6;20;660
6693;279;10;6;21;650
6694;279;10;6;22;620
6695;279;10;6;23;590
6696;279;10;6;24;520
6697;280;10;7;1;460
6698;280;10;7;2;460
6699;280;10;7;3;450
6700;280;10;7;4;450
6701;280;10;7;5;450
6702;280;10;7;6;450
6703;280;10;7;7;490
6704;280;10;7;8;520
6705;280;10;7;9;540
6706;280;10;7;10;550
6707;280;10;7;11;570
6708;280;10;7;12;630
6709;280;10;7;13;610
6710;280;10;7;14;600
6711;280;10;7;15;560
6712;280;10;7;16;590
6713;280;10;7;17;620
6714;280;10;7;18;670
6715;280;10;7;19;670
6716;280;10;7;20;660
6717;280;10;7;21;650
6718;280;10;7;22;620
6719;280;10;7;23;590
6720;280;10;7;24;520
6721;281;10;8;1;460
6722;281;10;8;2;460
6723;281;10;8;3;450
6724;281;10;8;4;450
6725;281;10;8;5;450
6726;281;10;8;6;450
6727;281;10;8;7;490
6728;281;10;8;8;520
6729;281;10;8;9;540
6730;281;10;8;10;550
6731;281;10;8;11;570
6732;281;10;8;12;630
6733;281;10;8;13;610
6734;281;10;8;14;600
6735;281;10;8;15;560
6736;281;10;8;16;590
6737;281;10;8;17;620
6738;281;10;8;18;670
6739;281;10;8;19;670
6740;281;10;8;20;660
6741;281;10;8;21;650
6742;281;10;8;22;620
6743;281;10;8;23;590
6744;281;10;8;24;520
6745;282;10;9;1;460
6746;282;10;9;2;460
6747;282;10;9;3;450
6748;282;10;9;4;450
6749;282;10;9;5;450
6750;282;10;9;6;450
6751;282;10;9;7;490
6752;282;10;9;8;520
6753;282;10;9;9;540
6754;282;10;9;10;550
6755;282;10;9;11;570
6756;282;10;9;12;630
6757;282;10;9;13;610
6758;282;10;9;14;600
6759;282;10;9;15;560
6760;282;10;9;16;590
6761;282;10;9;17;620
6762;282;10;9;18;670
6763;282;10;9;19;670
6764;282;10;9;20;660
6765;282;10;9;21;650
6766;282;10;9;22;620
6767;282;10;9;23;590
6768;282;10;9;24;520
6769;283;10;10;1;460
6770;283;10;10;2;460
6771;283;10;10;3;450
6772;283;10;10;4;450
6773;283;10;10;5;450
6774;283;10;10;6;450
6775;283;10;10;7;490
6776;283;10;10;8;520
6777;283;10;10;9;540
6778;283;10;10;10;550
6779;283;10;10;11;570
6780;283;10;10;12;630
6781;283;10;10;13;610
6782;283;10;10;14;600
6783;283;10;10;15;560
6784;283;10;10;16;590
6785;283;10;10;17;620
6786;283;10;10;18;670
6787;283;10;10;19;670
6788;283;10;10;20;660
6789;283;10;10;21;650
6790;283;10;10;22;620
6791;283;10;10;23;590
6792;283;10;10;24;520
6793;284;10;11;1;460
6794;284;10;11;2;460
6795;284;10;11;3;450
6796;284;10;11;4;450
6797;284;10;11;5;450
6798;284;10;11;6;450
6799;284;10;11;7;490
6800;284;10;11;8;520
6801;284;10;11;9;540
6802;284;10;11;10;550
6803;284;10;11;11;570
6804;284;10;11;12;630
6805;284;10;11;13;610
6806;284;10;11;14;600
6807;284;10;11;15;560
6808;284;10;11;16;590
6809;284;10;11;17;620
6810;284;10;11;18;670
6811;284;10;11;19;670
6812;284;10;11;20;660
6813;284;10;11;21;650
6814;284;10;11;22;620
6815;284;10;11;23;590
6816;284;10;11;24;520
6817;285;10;12;1;460
6818;285;10;12;2;460
6819;285;10;12;3;450
6820;285;10;12;4;450
6821;285;10;12;5;450
6822;285;10;12;6;450
6823;285;10;12;7;490
6824;285;10;12;8;520
6825;285;10;12;9;540
6826;285;10;12;10;550
6827;285;10;12;11;570
6828;285;10;12;12;630
6829;285;10;12;13;610
6830;285;10;12;14;600
6831;285;10;12;15;560
6832;285;10;12;16;590
6833;285;10;12;17;620
6834;285;10;12;18;670
6835;285;10;12;19;670
6836;285;10;12;20;660
6837;285;10;12;21;650
6838;285;10;12;22;620
6839;285;10;12;23;590
6840;285;10;12;24;520
6841;286;10;13;1;460
6842;286;10;13;2;460
6843;286;10;13;3;450
6844;286;10;13;4;450
6845;286;10;13;5;450
6846;286;10;13;6;450
6847;286;10;13;7;490
6848;286;10;13;8;520
6849;286;10;13;9;540
6850;286;10;13;10;550
6851;286;10;13;11;570
6852;286;10;13;12;630
6853;286;10;13;13;610
6854;286;10;13;14;600
6855;286;10;13;15;560
6856;286;10;13;16;590
6857;286;10;13;17;620
6858;286;10;13;18;670
6859;286;10;13;19;670
6860;286;10;13;20;660
6861;286;10;13;21;650
6862;286;10;13;22;620
6863;286;10;13;23;590
6864;286;10;13;24;520
6865;287;10;14;1;460
6866;287;10;14;2;460
6867;287;10;14;3;450
6868;287;10;14;4;450
6869;287;10;14;5;450
6870;287;10;14;6;450
6871;287;10;14;7;490
6872;287;10;14;8;520
6873;287;10;14;9;540
6874;287;10;14;10;550
6875;287;10;14;11;570
6876;287;10;14;12;630
6877;287;10;14;13;610
6878;287;10;14;14;600
6879;287;10;14;15;560
6880;287;10;14;16;590
6881;287;10;14;17;620
6882;287;10;14;18;670
6883;287;10;14;19;670
6884;287;10;14;20;660
6885;287;10;14;21;650
6886;287;10;14;22;620
6887;287;10;14;23;590
6888;287;10;14;24;520
6889;288;10;15;1;460
6890;288;10;15;2;460
6891;288;10;15;3;450
6892;288;10;15;4;450
6893;288;10;15;5;450
6894;288;10;15;6;450
6895;288;10;15;7;490
6896;288;10;15;8;520
6897;288;10;15;9;540
6898;288;10;15;10;550
6899;288;10;15;11;570
6900;288;10;15;12;630
6901;288;10;15;13;610
6902;288;10;15;14;600
6903;288;10;15;15;560
6904;288;10;15;16;590
6905;288;10;15;17;620
6906;288;10;15;18;670
6907;288;10;15;19;670
6908;288;10;15;20;660
6909;288;10;15;21;650
6910;288;10;15;22;620
6911;288;10;15;23;590
6912;288;10;15;24;520
6913;289;10;16;1;460
6914;289;10;16;2;460
6915;289;10;16;3;450
6916;289;10;16;4;450
6917;289;10;16;5;450
6918;289;10;16;6;450
6919;289;10;16;7;490
6920;289;10;16;8;520
6921;289;10;16;9;540
6922;289;10;16;10;550
6923;289;10;16;11;570
6924;289;10;16;12;630
6925;289;10;16;13;610
6926;289;10;16;14;600
6927;289;10;16;15;560
6928;289;10;16;16;590
6929;289;10;16;17;620
6930;289;10;16;18;670
6931;289;10;16;19;670
6932;289;10;16;20;660
6933;289;10;16;21;650
6934;289;10;16;22;620
6935;289;10;16;23;590
6936;289;10;16;24;520
6937;290;10;17;1;460
6938;290;10;17;2;460
6939;290;10;17;3;450
6940;290;10;17;4;450
6941;290;10;17;5;450
6942;290;10;17;6;450
6943;290;10;17;7;490
6944;290;10;17;8;520
6945;290;10;17;9;540
6946;290;10;17;10;550
6947;290;10;17;11;570
6948;290;10;17;12;630
6949;290;10;17;13;610
6950;290;10;17;14;600
6951;290;10;17;15;560
6952;290;10;17;16;590
6953;290;10;17;17;620
6954;290;10;17;18;670
6955;290;10;17;19;670
6956;290;10;17;20;660
6957;290;10;17;21;650
6958;290;10;17;22;620
6959;290;10;17;23;590
6960;290;10;17;24;520
6961;291;10;18;1;460
6962;291;10;18;2;460
6963;291;10;18;3;450
6964;291;10;18;4;450
6965;291;10;18;5;450
6966;291;10;18;6;450
6967;291;10;18;7;490
6968;291;10;18;8;520
6969;291;10;18;9;540
6970;291;10;18;10;550
6971;291;10;18;11;570
6972;291;10;18;12;630
6973;291;10;18;13;610
6974;291;10;18;14;600
6975;291;10;18;15;560
6976;291;10;18;16;590
6977;291;10;18;17;620
6978;291;10;18;18;670
6979;291;10;18;19;670
6980;291;10;18;20;660
6981;291;10;18;21;650
6982;291;10;18;22;620
6983;291;10;18;23;590
6984;291;10;18;24;520
6985;292;10;19;1;460
6986;292;10;19;2;460
6987;292;10;19;3;450
6988;292;10;19;4;450
6989;292;10;19;5;450
6990;292;10;19;6;450
6991;292;10;19;7;490
6992;292;10;19;8;520
6993;292;10;19;9;540
6994;292;10;19;10;550
6995;292;10;19;11;570
6996;292;10;19;12;630
6997;292;10;19;13;610
6998;292;10;19;14;600
6999;292;10;19;15;560
7000;292;10;19;16;590
7001;292;10;19;17;620
7002;292;10;19;18;670
7003;292;10;19;19;670
7004;292;10;19;20;660
7005;292;10;19;21;650
7006;292;10;19;22;620
7007;292;10;19;23;590
7008;292;10;19;24;520
7009;293;10;20;1;460
7010;293;10;20;2;460
7011;293;10;20;3;450
7012;293;10;20;4;450
7013;293;10;20;5;450
7014;293;10;20;6;450
7015;293;10;20;7;490
7016;293;10;20;8;520
7017;293;10;20;9;540
7018;293;10;20;10;550
7019;293;10;20;11;570
7020;293;10;20;12;630
7021;293;10;20;13;610
7022;293;10;20;14;600
7023;293;10;20;15;560
7024;293;10;20;16;590
7025;293;10;20;17;620
7026;293;10;20;18;670
7027;293;10;20;19;670
7028;293;10;20;20;660
7029;293;10;20;21;650
7030;293;10;20;22;620
7031;293;10;20;23;590
7032;293;10;20;24;520
7033;294;10;21;1;460
7034;294;10;21;2;460
7035;294;10;21;3;450
7036;294;10;21;4;450
7037;294;10;21;5;450
7038;294;10;21;6;450
7039;294;10;21;7;490
7040;294;10;21;8;520
7041;294;10;21;9;540
7042;294;10;21;10;550
7043;294;10;21;11;570
7044;294;10;21;12;630
7045;294;10;21;13;610
7046;294;10;21;14;600
7047;294;10;21;15;560
7048;294;10;21;16;590
7049;294;10;21;17;620
7050;294;10;21;18;670
7051;294;10;21;19;670
7052;294;10;21;20;660
7053;294;10;21;21;650
7054;294;10;21;22;620
7055;294;10;21;23;590
7056;294;10;21;24;520
7057;295;10;22;1;460
7058;295;10;22;2;460
7059;295;10;22;3;450
7060;295;10;22;4;450
7061;295;10;22;5;450
7062;295;10;22;6;450
7063;295;10;22;7;490
7064;295;10;22;8;520
7065;295;10;22;9;540
7066;295;10;22;10;550
7067;295;10;22;11;570
7068;295;10;22;12;630
7069;295;10;22;13;610
7070;295;10;22;14;600
7071;295;10;22;15;560
7072;295;10;22;16;590
7073;295;10;22;17;620
7074;295;10;22;18;670
7075;295;10;22;19;670
7076;295;10;22;20;660
7077;295;10;22;21;650
7078;295;10;22;22;620
7079;295;10;22;23;590
7080;295;10;22;24;520
7081;296;10;23;1;460
7082;296;10;23;2;460
7083;296;10;23;3;450
7084;296;10;23;4;450
7085;296;10;23;5;450
7086;296;10;23;6;450
7087;296;10;23;7;490
7088;296;10;23;8;520
7089;296;10;23;9;540
7090;296;10;23;10;550
7091;296;10;23;11;570
7092;296;10;23;12;630
7093;296;10;23;13;610
7094;296;10;23;14;600
7095;296;10;23;15;560
7096;296;10;23;16;590
7097;296;10;23;17;620
7098;296;10;23;18;670
7099;296;10;23;19;670
7100;296;10;23;20;660
7101;296;10;23;21;650
7102;296;10;23;22;620
7103;296;10;23;23;590
7104;296;10;23;24;520
7105;297;10;24;1;460
7106;297;10;24;2;460
7107;297;10;24;3;450
7108;297;10;24;4;450
7109;297;10;24;5;450
7110;297;10;24;6;450
7111;297;10;24;7;490
7112;297;10;24;8;520
7113;297;10;24;9;540
7114;297;10;24;10;550
7115;297;10;24;11;570
7116;297;10;24;12;630
7117;297;10;24;13;610
7118;297;10;24;14;600
7119;297;10;24;15;560
7120;297;10;24;16;590
7121;297;10;24;17;620
7122;297;10;24;18;670
7123;297;10;24;19;670
7124;297;10;24;20;660
7125;297;10;24;21;650
7126;297;10;24;22;620
7127;297;10;24;23;590
7128;297;10;24;24;520
7129;298;10;25;1;460
7130;298;10;25;2;460
7131;298;10;25;3;450
7132;298;10;25;4;450
7133;298;10;25;5;450
7134;298;10;25;6;450
7135;298;10;25;7;490
7136;298;10;25;8;520
7137;298;10;25;9;540
7138;298;10;25;10;550
7139;298;10;25;11;570
7140;298;10;25;12;630
7141;298;10;25;13;610
7142;298;10;25;14;600
7143;298;10;25;15;560
7144;298;10;25;16;590
7145;298;10;25;17;620
7146;298;10;25;18;670
7147;298;10;25;19;670
7148;298;10;25;20;660
7149;298;10;25;21;650
7150;298;10;25;22;620
7151;298;10;25;23;590
7152;298;10;25;24;520
7153;299;10;26;1;460
7154;299;10;26;2;460
7155;299;10;26;3;450
7156;299;10;26;4;450
7157;299;10;26;5;450
7158;299;10;26;6;450
7159;299;10;26;7;490
7160;299;10;26;8;520
7161;299;10;26;9;540
7162;299;10;26;10;550
7163;299;10;26;11;570
7164;299;10;26;12;630
7165;299;10;26;13;610
7166;299;10;26;14;600
7167;299;10;26;15;560
7168;299;10;26;16;590
7169;299;10;26;17;620
7170;299;10;26;18;670
7171;299;10;26;19;670
7172;299;10;26;20;660
7173;299;10;26;21;650
7174;299;10;26;22;620
7175;299;10;26;23;590
7176;299;10;26;24;520
7177;300;10;27;1;460
7178;300;10;27;2;460
7179;300;10;27;3;450
7180;300;10;27;4;450
7181;300;10;27;5;450
7182;300;10;27;6;450
7183;300;10;27;7;490
7184;300;10;27;8;520
7185;300;10;27;9;540
7186;300;10;27;10;550
7187;300;10;27;11;570
7188;300;10;27;12;630
7189;300;10;27;13;610
7190;300;10;27;14;600
7191;300;10;27;15;560
7192;300;10;27;16;590
7193;300;10;27;17;620
7194;300;10;27;18;670
7195;300;10;27;19;670
7196;300;10;27;20;660
7197;300;10;27;21;650
7198;300;10;27;22;620
7199;300;10;27;23;590
7200;300;10;27;24;520
7201;301;10;28;1;460
7202;301;10;28;2;460
7203;301;10;28;3;450
7204;301;10;28;4;450
7205;301;10;28;5;450
7206;301;10;28;6;450
7207;301;10;28;7;490
7208;301;10;28;8;520
7209;301;10;28;9;540
7210;301;10;28;10;550
7211;301;10;28;11;570
7212;301;10;28;12;630
7213;301;10;28;13;610
7214;301;10;28;14;600
7215;301;10;28;15;560
7216;301;10;28;16;590
7217;301;10;28;17;620
7218;301;10;28;18;670
7219;301;10;28;19;670
7220;301;10;28;20;660
7221;301;10;28;21;650
7222;301;10;28;22;620
7223;301;10;28;23;590
7224;301;10;28;24;520
7225;302;10;29;1;460
7226;302;10;29;2;460
7227;302;10;29;3;450
7228;302;10;29;4;450
7229;302;10;29;5;450
7230;302;10;29;6;450
7231;302;10;29;7;490
7232;302;10;29;8;520
7233;302;10;29;9;540
7234;302;10;29;10;550
7235;302;10;29;11;570
7236;302;10;29;12;630
7237;302;10;29;13;610
7238;302;10;29;14;600
7239;302;10;29;15;560
7240;302;10;29;16;590
7241;302;10;29;17;620
7242;302;10;29;18;670
7243;302;10;29;19;670
7244;302;10;29;20;660
7245;302;10;29;21;650
7246;302;10;29;22;620
7247;302;10;29;23;590
7248;302;10;29;24;520
7249;303;10;30;1;460
7250;303;10;30;2;460
7251;303;10;30;3;450
7252;303;10;30;4;450
7253;303;10;30;5;450
7254;303;10;30;6;450
7255;303;10;30;7;490
7256;303;10;30;8;520
7257;303;10;30;9;540
7258;303;10;30;10;550
7259;303;10;30;11;570
7260;303;10;30;12;630
7261;303;10;30;13;610
7262;303;10;30;14;600
7263;303;10;30;15;560
7264;303;10;30;16;590
7265;303;10;30;17;620
7266;303;10;30;18;670
7267;303;10;30;19;670
7268;303;10;30;20;660
7269;303;10;30;21;650
7270;303;10;30;22;620
7271;303;10;30;23;590
7272;303;10;30;24;520
7273;304;10;31;1;460
7274;304;10;31;2;460
7275;304;10;31;3;450
7276;304;10;31;4;450
7277;304;10;31;5;450
7278;304;10;31;6;450
7279;304;10;31;7;490
7280;304;10;31;8;520
7281;304;10;31;9;540
7282;304;10;31;10;550
7283;304;10;31;11;570
7284;304;10;31;12;630
7285;304;10;31;13;610
7286;304;10;31;14;600
7287;304;10;31;15;560
7288;304;10;31;16;590
7289;304;10;31;17;620
7290;304;10;31;18;670
7291;304;10;31;19;670
7292;304;10;31;20;660
7293;304;10;31;21;650
7294;304;10;31;22;620
7295;304;10;31;23;590
7296;304;10;31;24;520
7297;305;11;1;1;500
7298;305;11;1;2;490
7299;305;11;1;3;490
7300;305;11;1;4;490
7301;305;11;1;5;500
7302;305;11;1;6;520
7303;305;11;1;7;620
7304;305;11;1;8;650
7305;305;11;1;9;670
7306;305;11;1;10;630
7307;305;11;1;11;680
7308;305;11;1;12;670
7309;305;11;1;13;680
7310;305;11;1;14;650
7311;305;11;1;15;660
7312;305;11;1;16;650
7313;305;11;1;17;730
7314;305;11;1;18;730
7315;305;11;1;19;710
7316;305;11;1;20;700
7317;305;11;1;21;690
7318;305;11;1;22;690
7319;305;11;1;23;620
7320;305;11;1;24;590
7321;306;11;2;1;500
7322;306;11;2;2;490
7323;306;11;2;3;490
7324;306;11;2;4;490
7325;306;11;2;5;500
7326;306;11;2;6;520
7327;306;11;2;7;620
7328;306;11;2;8;650
7329;306;11;2;9;670
7330;306;11;2;10;630
7331;306;11;2;11;680
7332;306;11;2;12;670
7333;306;11;2;13;680
7334;306;11;2;14;650
7335;306;11;2;15;660
7336;306;11;2;16;650
7337;306;11;2;17;730
7338;306;11;2;18;730
7339;306;11;2;19;710
7340;306;11;2;20;700
7341;306;11;2;21;690
7342;306;11;2;22;690
7343;306;11;2;23;620
7344;306;11;2;24;590
7345;307;11;3;1;500
7346;307;11;3;2;490
7347;307;11;3;3;490
7348;307;11;3;4;490
7349;307;11;3;5;500
7350;307;11;3;6;520
7351;307;11;3;7;620
7352;307;11;3;8;650
7353;307;11;3;9;670
7354;307;11;3;10;630
7355;307;11;3;11;680
7356;307;11;3;12;670
7357;307;11;3;13;680
7358;307;11;3;14;650
7359;307;11;3;15;660
7360;307;11;3;16;650
7361;307;11;3;17;730
7362;307;11;3;18;730
7363;307;11;3;19;710
7364;307;11;3;20;700
7365;307;11;3;21;690
7366;307;11;3;22;690
7367;307;11;3;23;620
7368;307;11;3;24;590
7369;308;11;4;1;500
7370;308;11;4;2;490
7371;308;11;4;3;490
7372;308;11;4;4;490
7373;308;11;4;5;500
7374;308;11;4;6;520
7375;308;11;4;7;620
7376;308;11;4;8;650
7377;308;11;4;9;670
7378;308;11;4;10;630
7379;308;11;4;11;680
7380;308;11;4;12;670
7381;308;11;4;13;680
7382;308;11;4;14;650
7383;308;11;4;15;660
7384;308;11;4;16;650
7385;308;11;4;17;730
7386;308;11;4;18;730
7387;308;11;4;19;710
7388;308;11;4;20;700
7389;308;11;4;21;690
7390;308;11;4;22;690
7391;308;11;4;23;620
7392;308;11;4;24;590
7393;309;11;5;1;500
7394;309;11;5;2;490
7395;309;11;5;3;490
7396;309;11;5;4;490
7397;309;11;5;5;500
7398;309;11;5;6;520
7399;309;11;5;7;620
7400;309;11;5;8;650
7401;309;11;5;9;670
7402;309;11;5;10;630
7403;309;11;5;11;680
7404;309;11;5;12;670
7405;309;11;5;13;680
7406;309;11;5;14;650
7407;309;11;5;15;660
7408;309;11;5;16;650
7409;309;11;5;17;730
7410;309;11;5;18;730
7411;309;11;5;19;710
7412;309;11;5;20;700
7413;309;11;5;21;690
7414;309;11;5;22;690
7415;309;11;5;23;620
7416;309;11;5;24;590
7417;310;11;6;1;500
7418;310;11;6;2;490
7419;310;11;6;3;490
7420;310;11;6;4;490
7421;310;11;6;5;500
7422;310;11;6;6;520
7423;310;11;6;7;620
7424;310;11;6;8;650
7425;310;11;6;9;670
7426;310;11;6;10;630
7427;310;11;6;11;680
7428;310;11;6;12;670
7429;310;11;6;13;680
7430;310;11;6;14;650
7431;310;11;6;15;660
7432;310;11;6;16;650
7433;310;11;6;17;730
7434;310;11;6;18;730
7435;310;11;6;19;710
7436;310;11;6;20;700
7437;310;11;6;21;690
7438;310;11;6;22;690
7439;310;11;6;23;620
7440;310;11;6;24;590
7441;311;11;7;1;500
7442;311;11;7;2;490
7443;311;11;7;3;490
7444;311;11;7;4;490
7445;311;11;7;5;500
7446;311;11;7;6;520
7447;311;11;7;7;620
7448;311;11;7;8;650
7449;311;11;7;9;670
7450;311;11;7;10;630
7451;311;11;7;11;680
7452;311;11;7;12;670
7453;311;11;7;13;680
7454;311;11;7;14;650
7455;311;11;7;15;660
7456;311;11;7;16;650
7457;311;11;7;17;730
7458;311;11;7;18;730
7459;311;11;7;19;710
7460;311;11;7;20;700
7461;311;11;7;21;690
7462;311;11;7;22;690
7463;311;11;7;23;620
7464;311;11;7;24;590
7465;312;11;8;1;500
7466;312;11;8;2;490
7467;312;11;8;3;490
7468;312;11;8;4;490
7469;312;11;8;5;500
7470;312;11;8;6;520
7471;312;11;8;7;620
7472;312;11;8;8;650
7473;312;11;8;9;670
7474;312;11;8;10;630
7475;312;11;8;11;680
7476;312;11;8;12;670
7477;312;11;8;13;680
7478;312;11;8;14;650
7479;312;11;8;15;660
7480;312;11;8;16;650
7481;312;11;8;17;730
7482;312;11;8;18;730
7483;312;11;8;19;710
7484;312;11;8;20;700
7485;312;11;8;21;690
7486;312;11;8;22;690
7487;312;11;8;23;620
7488;312;11;8;24;590
7489;313;11;9;1;500
7490;313;11;9;2;490
7491;313;11;9;3;490
7492;313;11;9;4;490
7493;313;11;9;5;500
7494;313;11;9;6;520
7495;313;11;9;7;620
7496;313;11;9;8;650
7497;313;11;9;9;670
7498;313;11;9;10;630
7499;313;11;9;11;680
7500;313;11;9;12;670
7501;313;11;9;13;680
7502;313;11;9;14;650
7503;313;11;9;15;660
7504;313;11;9;16;650
7505;313;11;9;17;730
7506;313;11;9;18;730
7507;313;11;9;19;710
7508;313;11;9;20;700
7509;313;11;9;21;690
7510;313;11;9;22;690
7511;313;11;9;23;620
7512;313;11;9;24;590
7513;314;11;10;1;500
7514;314;11;10;2;490
7515;314;11;10;3;490
7516;314;11;10;4;490
7517;314;11;10;5;500
7518;314;11;10;6;520
7519;314;11;10;7;620
7520;314;11;10;8;650
7521;314;11;10;9;670
7522;314;11;10;10;630
7523;314;11;10;11;680
7524;314;11;10;12;670
7525;314;11;10;13;680
7526;314;11;10;14;650
7527;314;11;10;15;660
7528;314;11;10;16;650
7529;314;11;10;17;730
7530;314;11;10;18;730
7531;314;11;10;19;710
7532;314;11;10;20;700
7533;314;11;10;21;690
7534;314;11;10;22;690
7535;314;11;10;23;620
7536;314;11;10;24;590
7537;315;11;11;1;500
7538;315;11;11;2;490
7539;315;11;11;3;490
7540;315;11;11;4;490
7541;315;11;11;5;500
7542;315;11;11;6;520
7543;315;11;11;7;620
7544;315;11;11;8;650
7545;315;11;11;9;670
7546;315;11;11;10;630
7547;315;11;11;11;680
7548;315;11;11;12;670
7549;315;11;11;13;680
7550;315;11;11;14;650
7551;315;11;11;15;660
7552;315;11;11;16;650
7553;315;11;11;17;730
7554;315;11;11;18;730
7555;315;11;11;19;710
7556;315;11;11;20;700
7557;315;11;11;21;690
7558;315;11;11;22;690
7559;315;11;11;23;620
7560;315;11;11;24;590
7561;316;11;12;1;500
7562;316;11;12;2;490
7563;316;11;12;3;490
7564;316;11;12;4;490
7565;316;11;12;5;500
7566;316;11;12;6;520
7567;316;11;12;7;620
7568;316;11;12;8;650
7569;316;11;12;9;670
7570;316;11;12;10;630
7571;316;11;12;11;680
7572;316;11;12;12;670
7573;316;11;12;13;680
7574;316;11;12;14;650
7575;316;11;12;15;660
7576;316;11;12;16;650
7577;316;11;12;17;730
7578;316;11;12;18;730
7579;316;11;12;19;710
7580;316;11;12;20;700
7581;316;11;12;21;690
7582;316;11;12;22;690
7583;316;11;12;23;620
7584;316;11;12;24;590
7585;317;11;13;1;500
7586;317;11;13;2;490
7587;317;11;13;3;490
7588;317;11;13;4;490
7589;317;11;13;5;500
7590;317;11;13;6;520
7591;317;11;13;7;620
7592;317;11;13;8;650
7593;317;11;13;9;670
7594;317;11;13;10;630
