HOY,DOY,Month,Day,Hour,Tambient
7818,326,11,22,18,-41.528
7819,326,11,22,19,-42.023
7820,326,11,22,20,-42.113
7821,326,11,22,21,-42.167
7822,326,11,22,22,-42.032
7823,326,11,22,23,-41.663
7824,326,11,22,24,-41.553
7825,327,11,23,1,-41.329
7826,327,11,23,2,-40.716
7827,327,11,23,3,-40.328
7828,327,11,23,4,-39.808
7829,327,11,23,5,-39.682
7830,327,11,23,6,-39.868
7831,327,11,23,7,-40.029
7832,327,11,23,8,-40.189
7833,327,11,23,9,-40.275
7834,327,11,23,10,-40.444
7835,327,11,23,11,-40.687
7836,327,11,23,12,-40.892
7837,327,11,23,13,-41.087
7838,327,11,23,14,-41.270
7839,327,11,23,15,-41.486
7840,327,11,23,16,-41.743
7841,327,11,23,17,-42.059
7842,327,11,23,18,-42.499
7843,327,11,23,19,-42.964
7844,327,11,23,20,-43.280
7845,327,11,23,21,-43.517
7846,327,11,23,22,-43.892
7847,327,11,23,23,-44.222
7848,327,11,23,24,-44.771
7849,328,11,24,1,-44.617
7850,328,11,24,2,-44.345
7851,328,11,24,3,-44.085
7852,328,11,24,4,-43.686
7853,328,11,24,5,-43.910
7854,328,11,24,6,-44.641
7855,328,11,24,7,-44.777
7856,328,11,24,8,-44.370
7857,328,11,24,9,-44.172
7858,328,11,24,10,-44.422
7859,328,11,24,11,-44.879
7860,328,11,24,12,-45.055
7861,328,11,24,13,-45.075
7862,328,11,24,14,-45.325
7863,328,11,24,15,-45.449
7864,328,11,24,16,-45.244
7865,328,11,24,17,-44.673
7866,328,11,24,18,-44.468
7867,328,11,24,19,-44.374
7868,328,11,24,20,-44.192
7869,328,11,24,21,-43.963
7870,328,11,24,22,-44.127
7871,328,11,24,23,-44.596
7872,328,11,24,24,-45.009
7873,329,11,25,1,-45.082
7874,329,11,25,2,-44.887
7875,329,11,25,3,-44.712
7876,329,11,25,4,-44.379
7877,329,11,25,5,-44.701
7878,329,11,25,6,-45.105
7879,329,11,25,7,-45.491
7880,329,11,25,8,-45.727
7881,329,11,25,9,-45.797
7882,329,11,25,10,-46.104
7883,329,11,25,11,-46.535
7884,329,11,25,12,-46.790
7885,329,11,25,13,-46.989
7886,329,11,25,14,-47.685
7887,329,11,25,15,-47.959
7888,329,11,25,16,-47.878
7889,329,11,25,17,-47.814
7890,329,11,25,18,-48.117
7891,329,11,25,19,-48.164
7892,329,11,25,20,-48.062
7893,329,11,25,21,-47.920
7894,329,11,25,22,-47.957
7895,329,11,25,23,-48.009
7896,329,11,25,24,-47.552
7897,330,11,26,1,-46.929
7898,330,11,26,2,-46.470
7899,330,11,26,3,-46.069
7900,330,11,26,4,-45.647
7901,330,11,26,5,-45.618
7902,330,11,26,6,-46.212
7903,330,11,26,7,-46.693
7904,330,11,26,8,-46.934
7905,330,11,26,9,-46.962
7906,330,11,26,10,-46.808
7907,330,11,26,11,-46.517
7908,330,11,26,12,-46.027
7909,330,11,26,13,-44.828
7910,330,11,26,14,-42.698
7911,330,11,26,15,-40.481
7912,330,11,26,16,-38.879
7913,330,11,26,17,-37.858
7914,330,11,26,18,-37.044
7915,330,11,26,19,-36.420
7916,330,11,26,20,-36.287
7917,330,11,26,21,-36.757
7918,330,11,26,22,-37.223
7919,330,11,26,23,-37.125
7920,330,11,26,24,-36.785
7921,331,11,27,1,-36.538
7922,331,11,27,2,-36.142
7923,331,11,27,3,-35.176
7924,331,11,27,4,-33.991
7925,331,11,27,5,-33.135
7926,331,11,27,6,-32.659
7927,331,11,27,7,-32.079
7928,331,11,27,8,-31.446
7929,331,11,27,9,-31.136
7930,331,11,27,10,-31.519
7931,331,11,27,11,-32.888
7932,331,11,27,12,-34.520
7933,331,11,27,13,-35.438
7934,331,11,27,14,-35.933
7935,331,11,27,15,-35.895
7936,331,11,27,16,-35.453
7937,331,11,27,17,-35.080
7938,331,11,27,18,-34.853
7939,331,11,27,19,-34.810
7940,331,11,27,20,-35.020
7941,331,11,27,21,-35.252
7942,331,11,27,22,-35.367
7943,331,11,27,23,-36.088
7944,331,11,27,24,-36.988
7945,332,11,28,1,-37.433
7946,332,11,28,2,-37.252
7947,332,11,28,3,-36.566
7948,332,11,28,4,-35.576
7949,332,11,28,5,-34.362
7950,332,11,28,6,-33.113
7951,332,11,28,7,-31.824
7952,332,11,28,8,-30.710
7953,332,11,28,9,-29.986
7954,332,11,28,10,-29.797
7955,332,11,28,11,-29.564
7956,332,11,28,12,-28.697
7957,332,11,28,13,-27.416
7958,332,11,28,14,-26.609
7959,332,11,28,15,-26.380
7960,332,11,28,16,-26.528
7961,332,11,28,17,-26.319
7962,332,11,28,18,-25.830
7963,332,11,28,19,-25.812
7964,332,11,28,20,-26.938
7965,332,11,28,21,-29.208
7966,332,11,28,22,-31.666
7967,332,11,28,23,-33.413
7968,332,11,28,24,-34.740
7969,333,11,29,1,-36.475
7970,333,11,29,2,-38.094
7971,333,11,29,3,-39.169
7972,333,11,29,4,-39.499
7973,333,11,29,5,-39.374
7974,333,11,29,6,-38.964
7975,333,11,29,7,-38.235
7976,333,11,29,8,-37.443
7977,333,11,29,9,-36.354
7978,333,11,29,10,-34.641
7979,333,11,29,11,-32.402
7980,333,11,29,12,-30.172
7981,333,11,29,13,-28.647
7982,333,11,29,14,-27.135
7983,333,11,29,15,-25.632
7984,333,11,29,16,-24.575
7985,333,11,29,17,-24.483
7986,333,11,29,18,-25.260
7987,333,11,29,19,-26.346
7988,333,11,29,20,-27.031
7989,333,11,29,21,-27.506
7990,333,11,29,22,-27.708
7991,333,11,29,23,-27.869
7992,333,11,29,24,-28.041
7993,334,11,30,1,-28.601
7994,334,11,30,2,-29.433
7995,334,11,30,3,-30.265
7996,334,11,30,4,-30.210
7997,334,11,30,5,-30.172
7998,334,11,30,6,-30.318
7999,334,11,30,7,-30.306
8000,334,11,30,8,-29.586
8001,334,11,30,9,-28.439
8002,334,11,30,10,-27.960
8003,334,11,30,11,-27.863
8004,334,11,30,12,-27.912
8005,334,11,30,13,-28.456
8006,334,11,30,14,-29.054
8007,334,11,30,15,-29.699
8008,334,11,30,16,-30.343
8009,334,11,30,17,-30.728
8010,334,11,30,18,-30.806
8011,334,11,30,19,-31.155
8012,334,11,30,20,-31.260
8013,334,11,30,21,-31.235
8014,334,11,30,22,-31.307
8015,334,11,30,23,-31.584
8016,334,11,30,24,-32.065
8017,335,12,1,1,-32.602
8018,335,12,1,2,-33.035
8019,335,12,1,3,-33.100
8020,335,12,1,4,-33.018
8021,335,12,1,5,-32.855
8022,335,12,1,6,-32.806
8023,335,12,1,7,-32.850
8024,335,12,1,8,-33.191
8025,335,12,1,9,-34.015
8026,335,12,1,10,-34.463
8027,335,12,1,11,-34.533
8028,335,12,1,12,-34.423
8029,335,12,1,13,-33.995
8030,335,12,1,14,-33.117
8031,335,12,1,15,-32.450
8032,335,12,1,16,-32.234
8033,335,12,1,17,-32.231
8034,335,12,1,18,-32.508
8035,335,12,1,19,-32.879
8036,335,12,1,20,-33.311
8037,335,12,1,21,-33.723
8038,335,12,1,22,-34.005
8039,335,12,1,23,-33.988
8040,335,12,1,24,-33.684
8041,336,12,2,1,-33.363
8042,336,12,2,2,-33.115
8043,336,12,2,3,-33.038
8044,336,12,2,4,-33.229
8045,336,12,2,5,-33.561
8046,336,12,2,6,-34.005
8047,336,12,2,7,-34.419
8048,336,12,2,8,-34.719
8049,336,12,2,9,-35.038
8050,336,12,2,10,-35.411
8051,336,12,2,11,-35.869
8052,336,12,2,12,-36.206
8053,336,12,2,13,-36.468
8054,336,12,2,14,-36.568
8055,336,12,2,15,-36.713
8056,336,12,2,16,-36.878
8057,336,12,2,17,-37.242
8058,336,12,2,18,-37.722
8059,336,12,2,19,-38.085
8060,336,12,2,20,-38.265
8061,336,12,2,21,-38.453
8062,336,12,2,22,-38.581
8063,336,12,2,23,-38.636
8064,336,12,2,24,-38.549
8065,337,12,3,1,-38.291
8066,337,12,3,2,-37.943
8067,337,12,3,3,-37.653
8068,337,12,3,4,-37.481
8069,337,12,3,5,-37.614
8070,337,12,3,6,-38.087
8071,337,12,3,7,-38.646
8072,337,12,3,8,-39.160
8073,337,12,3,9,-39.373
8074,337,12,3,10,-39.367
8075,337,12,3,11,-39.211
8076,337,12,3,12,-39.312
8077,337,12,3,13,-39.340
8078,337,12,3,14,-39.319
8079,337,12,3,15,-39.305
8080,337,12,3,16,-39.346
8081,337,12,3,17,-39.669
8082,337,12,3,18,-40.030
8083,337,12,3,19,-40.272
8084,337,12,3,20,-40.499
8085,337,12,3,21,-40.669
8086,337,12,3,22,-40.871
8087,337,12,3,23,-41.086
8088,337,12,3,24,-41.221
8089,338,12,4,1,-41.388
8090,338,12,4,2,-41.725
8091,338,12,4,3,-42.232
8092,338,12,4,4,-42.723
8093,338,12,4,5,-43.460
8094,338,12,4,6,-43.934
8095,338,12,4,7,-44.255
8096,338,12,4,8,-44.303
8097,338,12,4,9,-44.085
8098,338,12,4,10,-43.909
8099,338,12,4,11,-43.728
8100,338,12,4,12,-43.653
8101,338,12,4,13,-43.518
8102,338,12,4,14,-43.443
8103,338,12,4,15,-43.177
8104,338,12,4,16,-42.977
8105,338,12,4,17,-42.628
8106,338,12,4,18,-42.179
8107,338,12,4,19,-41.867
8108,338,12,4,20,-41.710
8109,338,12,4,21,-41.660
8110,338,12,4,22,-41.923
8111,338,12,4,23,-42.509
8112,338,12,4,24,-43.125
8113,339,12,5,1,-43.588
8114,339,12,5,2,-43.908
8115,339,12,5,3,-43.847
8116,339,12,5,4,-43.656
8117,339,12,5,5,-43.452
8118,339,12,5,6,-43.340
8119,339,12,5,7,-43.167
8120,339,12,5,8,-42.797
8121,339,12,5,9,-42.376
8122,339,12,5,10,-42.175
8123,339,12,5,11,-42.260
8124,339,12,5,12,-42.326
8125,339,12,5,13,-42.321
8126,339,12,5,14,-42.362
8127,339,12,5,15,-42.415
8128,339,12,5,16,-42.210
8129,339,12,5,17,-41.844
8130,339,12,5,18,-41.580
8131,339,12,5,19,-41.245
8132,339,12,5,20,-40.654
8133,339,12,5,21,-39.917
8134,339,12,5,22,-39.406
8135,339,12,5,23,-39.127
8136,339,12,5,24,-38.910
8137,340,12,6,1,-38.673
8138,340,12,6,2,-38.425
8139,340,12,6,3,-38.234
8140,340,12,6,4,-38.136
8141,340,12,6,5,-38.088
8142,340,12,6,6,-38.070
8143,340,12,6,7,-37.871
8144,340,12,6,8,-37.540
8145,340,12,6,9,-37.302
8146,340,12,6,10,-37.292
8147,340,12,6,11,-37.225
8148,340,12,6,12,-37.051
8149,340,12,6,13,-36.769
8150,340,12,6,14,-36.834
8151,340,12,6,15,-37.169
8152,340,12,6,16,-37.396
8153,340,12,6,17,-37.611
8154,340,12,6,18,-38.084
8155,340,12,6,19,-38.630
8156,340,12,6,20,-39.165
8157,340,12,6,21,-39.798
8158,340,12,6,22,-40.748
8159,340,12,6,23,-41.611
8160,340,12,6,24,-42.061
8161,341,12,7,1,-42.299
8162,341,12,7,2,-42.500
8163,341,12,7,3,-42.910
8164,341,12,7,4,-43.653
8165,341,12,7,5,-44.577
8166,341,12,7,6,-45.532
8167,341,12,7,7,-46.234
8168,341,12,7,8,-46.714
8169,341,12,7,9,-46.927
8170,341,12,7,10,-47.208
8171,341,12,7,11,-47.273
8172,341,12,7,12,-46.984
8173,341,12,7,13,-46.395
8174,341,12,7,14,-45.658
8175,341,12,7,15,-44.850
8176,341,12,7,16,-44.030
8177,341,12,7,17,-43.591
8178,341,12,7,18,-43.624
8179,341,12,7,19,-43.761
8180,341,12,7,20,-44.005
8181,341,12,7,21,-44.293
8182,341,12,7,22,-44.626
8183,341,12,7,23,-44.502
8184,341,12,7,24,-43.393
8185,342,12,8,1,-42.398
8186,342,12,8,2,-41.960
8187,342,12,8,3,-41.752
8188,342,12,8,4,-41.533
8189,342,12,8,5,-41.199
8190,342,12,8,6,-40.896
8191,342,12,8,7,-40.644
8192,342,12,8,8,-40.423
8193,342,12,8,9,-40.255
8194,342,12,8,10,-40.104
8195,342,12,8,11,-39.768
8196,342,12,8,12,-39.312
8197,342,12,8,13,-39.034
8198,342,12,8,14,-38.874
8199,342,12,8,15,-38.794
8200,342,12,8,16,-38.652
8201,342,12,8,17,-38.372
8202,342,12,8,18,-38.121
8203,342,12,8,19,-37.969
8204,342,12,8,20,-37.871
8205,342,12,8,21,-37.806
8206,342,12,8,22,-37.731
8207,342,12,8,23,-37.900
8208,342,12,8,24,-38.477
8209,343,12,9,1,-38.807
8210,343,12,9,2,-38.687
8211,343,12,9,3,-38.933
8212,343,12,9,4,-39.141
8213,343,12,9,5,-39.017
8214,343,12,9,6,-38.870
8215,343,12,9,7,-38.203
8216,343,12,9,8,-37.177
8217,343,12,9,9,-36.235
8218,343,12,9,10,-35.811
8219,343,12,9,11,-35.815
8220,343,12,9,12,-35.866
8221,343,12,9,13,-35.854
8222,343,12,9,14,-35.793
8223,343,12,9,15,-35.755
8224,343,12,9,16,-35.451
8225,343,12,9,17,-34.885
8226,343,12,9,18,-34.361
8227,343,12,9,19,-33.879
8228,343,12,9,20,-33.461
8229,343,12,9,21,-33.111
8230,343,12,9,22,-33.104
8231,343,12,9,23,-33.448
8232,343,12,9,24,-34.034
8233,344,12,10,1,-34.742
8234,344,12,10,2,-35.235
8235,344,12,10,3,-35.426
8236,344,12,10,4,-35.437
8237,344,12,10,5,-35.487
8238,344,12,10,6,-35.689
8239,344,12,10,7,-35.945
8240,344,12,10,8,-36.219
8241,344,12,10,9,-36.479
8242,344,12,10,10,-36.582
8243,344,12,10,11,-36.658
8244,344,12,10,12,-36.986
8245,344,12,10,13,-37.497
8246,344,12,10,14,-37.795
8247,344,12,10,15,-38.358
8248,344,12,10,16,-39.162
8249,344,12,10,17,-39.809
8250,344,12,10,18,-40.243
8251,344,12,10,19,-40.591
8252,344,12,10,20,-40.823
8253,344,12,10,21,-40.964
8254,344,12,10,22,-41.317
8255,344,12,10,23,-41.622
8256,344,12,10,24,-41.563
8257,345,12,11,1,-41.253
8258,345,12,11,2,-40.660
8259,345,12,11,3,-40.121
8260,345,12,11,4,-39.576
8261,345,12,11,5,-39.052
8262,345,12,11,6,-38.654
8263,345,12,11,7,-38.266
8264,345,12,11,8,-37.943
8265,345,12,11,9,-37.654
8266,345,12,11,10,-37.750
8267,345,12,11,11,-37.886
8268,345,12,11,12,-38.011
8269,345,12,11,13,-38.239
8270,345,12,11,14,-38.474
8271,345,12,11,15,-38.805
8272,345,12,11,16,-38.983
8273,345,12,11,17,-38.803
8274,345,12,11,18,-38.559
8275,345,12,11,19,-38.442
8276,345,12,11,20,-38.431
8277,345,12,11,21,-38.366
8278,345,12,11,22,-38.709
8279,345,12,11,23,-39.267
8280,345,12,11,24,-39.552
8281,346,12,12,1,-39.546
8282,346,12,12,2,-39.585
8283,346,12,12,3,-39.911
8284,346,12,12,4,-40.004
8285,346,12,12,5,-39.845
8286,346,12,12,6,-39.792
8287,346,12,12,7,-39.807
8288,346,12,12,8,-39.811
8289,346,12,12,9,-39.833
8290,346,12,12,10,-40.184
8291,346,12,12,11,-40.820
8292,346,12,12,12,-41.435
8293,346,12,12,13,-42.060
8294,346,12,12,14,-42.632
8295,346,12,12,15,-43.192
8296,346,12,12,16,-43.263
8297,346,12,12,17,-43.208
8298,346,12,12,18,-43.351
8299,346,12,12,19,-43.527
8300,346,12,12,20,-43.325
8301,346,12,12,21,-42.939
8302,346,12,12,22,-42.993
8303,346,12,12,23,-43.008
8304,346,12,12,24,-42.729
8305,347,12,13,1,-42.255
8306,347,12,13,2,-41.794
8307,347,12,13,3,-41.636
8308,347,12,13,4,-41.297
8309,347,12,13,5,-41.196
8310,347,12,13,6,-41.304
8311,347,12,13,7,-41.349
8312,347,12,13,8,-41.247
8313,347,12,13,9,-41.027
8314,347,12,13,10,-40.796
8315,347,12,13,11,-40.674
8316,347,12,13,12,-40.466
8317,347,12,13,13,-40.311
8318,347,12,13,14,-40.433
8319,347,12,13,15,-40.776
8320,347,12,13,16,-41.109
8321,347,12,13,17,-41.526
8322,347,12,13,18,-41.940
8323,347,12,13,19,-42.058
8324,347,12,13,20,-41.992
8325,347,12,13,21,-41.668
8326,347,12,13,22,-41.953
8327,347,12,13,23,-42.493
8328,347,12,13,24,-42.870
8329,348,12,14,1,-43.329
8330,348,12,14,2,-43.411
8331,348,12,14,3,-43.458
8332,348,12,14,4,-43.443
8333,348,12,14,5,-43.424
8334,348,12,14,6,-43.657
8335,348,12,14,7,-43.961
8336,348,12,14,8,-44.020
8337,348,12,14,9,-43.946
8338,348,12,14,10,-44.221
8339,348,12,14,11,-44.463
8340,348,12,14,12,-44.454
8341,348,12,14,13,-44.381
8342,348,12,14,14,-44.474
8343,348,12,14,15,-44.742
8344,348,12,14,16,-44.721
8345,348,12,14,17,-44.525
8346,348,12,14,18,-44.719
8347,348,12,14,19,-45.028
8348,348,12,14,20,-45.265
8349,348,12,14,21,-45.362
8350,348,12,14,22,-45.533
8351,348,12,14,23,-45.716
8352,348,12,14,24,-45.591
8353,349,12,15,1,-45.168
8354,349,12,15,2,-44.380
8355,349,12,15,3,-43.396
8356,349,12,15,4,-42.622
8357,349,12,15,5,-42.008
8358,349,12,15,6,-41.574
8359,349,12,15,7,-41.217
8360,349,12,15,8,-40.848
8361,349,12,15,9,-40.353
8362,349,12,15,10,-39.860
8363,349,12,15,11,-39.415
8364,349,12,15,12,-39.030
8365,349,12,15,13,-38.787
8366,349,12,15,14,-38.630
8367,349,12,15,15,-38.504
8368,349,12,15,16,-38.290
8369,349,12,15,17,-38.066
8370,349,12,15,18,-37.942
8371,349,12,15,19,-37.809
8372,349,12,15,20,-37.622
8373,349,12,15,21,-37.477
8374,349,12,15,22,-37.589
8375,349,12,15,23,-37.910
8376,349,12,15,24,-37.994
8377,350,12,16,1,-37.909
8378,350,12,16,2,-37.870
8379,350,12,16,3,-37.974
8380,350,12,16,4,-37.868
8381,350,12,16,5,-37.476
8382,350,12,16,6,-36.993
8383,350,12,16,7,-36.478
8384,350,12,16,8,-35.961
8385,350,12,16,9,-35.522
8386,350,12,16,10,-35.441
8387,350,12,16,11,-35.724
8388,350,12,16,12,-36.142
8389,350,12,16,13,-36.530
8390,350,12,16,14,-36.881
8391,350,12,16,15,-37.205
8392,350,12,16,16,-37.211
8393,350,12,16,17,-37.049
8394,350,12,16,18,-37.138
8395,350,12,16,19,-37.368
8396,350,12,16,20,-37.484
8397,350,12,16,21,-37.441
8398,350,12,16,22,-37.459
8399,350,12,16,23,-37.273
8400,350,12,16,24,-36.923
8401,351,12,17,1,-36.511
8402,351,12,17,2,-36.198
8403,351,12,17,3,-36.109
8404,351,12,17,4,-36.137
8405,351,12,17,5,-36.246
8406,351,12,17,6,-36.327
8407,351,12,17,7,-36.341
8408,351,12,17,8,-36.417
8409,351,12,17,9,-36.491
8410,351,12,17,10,-36.788
8411,351,12,17,11,-37.359
8412,351,12,17,12,-37.999
8413,351,12,17,13,-38.609
8414,351,12,17,14,-39.345
8415,351,12,17,15,-39.729
8416,351,12,17,16,-39.818
8417,351,12,17,17,-39.570
8418,351,12,17,18,-39.720
8419,351,12,17,19,-39.970
8420,351,12,17,20,-40.257
8421,351,12,17,21,-40.505
8422,351,12,17,22,-40.540
8423,351,12,17,23,-40.362
8424,351,12,17,24,-40.016
8425,352,12,18,1,-39.712
8426,352,12,18,2,-39.580
8427,352,12,18,3,-39.611
8428,352,12,18,4,-40.006
8429,352,12,18,5,-40.476
8430,352,12,18,6,-41.138
8431,352,12,18,7,-41.562
8432,352,12,18,8,-41.565
8433,352,12,18,9,-41.686
8434,352,12,18,10,-41.890
8435,352,12,18,11,-42.125
8436,352,12,18,12,-42.221
8437,352,12,18,13,-42.374
8438,352,12,18,14,-42.771
8439,352,12,18,15,-42.880
8440,352,12,18,16,-42.570
8441,352,12,18,17,-42.598
8442,352,12,18,18,-43.115
8443,352,12,18,19,-43.683
8444,352,12,18,20,-43.968
8445,352,12,18,21,-43.738
8446,352,12,18,22,-43.189
8447,352,12,18,23,-43.055
8448,352,12,18,24,-43.220
8449,353,12,19,1,-43.359
8450,353,12,19,2,-43.032
8451,353,12,19,3,-42.174
8452,353,12,19,4,-41.919
8453,353,12,19,5,-41.962
8454,353,12,19,6,-41.636
8455,353,12,19,7,-41.070
8456,353,12,19,8,-40.710
8457,353,12,19,9,-40.646
8458,353,12,19,10,-40.852
8459,353,12,19,11,-41.225
8460,353,12,19,12,-41.457
8461,353,12,19,13,-41.529
8462,353,12,19,14,-41.544
8463,353,12,19,15,-41.660
8464,353,12,19,16,-41.776
8465,353,12,19,17,-42.133
8466,353,12,19,18,-42.747
8467,353,12,19,19,-43.248
8468,353,12,19,20,-43.813
8469,353,12,19,21,-44.103
8470,353,12,19,22,-44.145
8471,353,12,19,23,-44.605
8472,353,12,19,24,-44.504
8473,354,12,20,1,-44.076
8474,354,12,20,2,-43.715
8475,354,12,20,3,-43.592
8476,354,12,20,4,-43.489
8477,354,12,20,5,-43.717
8478,354,12,20,6,-44.243
8479,354,12,20,7,-44.604
8480,354,12,20,8,-44.889
8481,354,12,20,9,-44.787
8482,354,12,20,10,-44.114
8483,354,12,20,11,-43.990
8484,354,12,20,12,-44.113
8485,354,12,20,13,-44.447
8486,354,12,20,14,-45.028
8487,354,12,20,15,-44.930
8488,354,12,20,16,-44.750
8489,354,12,20,17,-44.646
8490,354,12,20,18,-44.797
8491,354,12,20,19,-44.806
8492,354,12,20,20,-44.435
8493,354,12,20,21,-43.776
8494,354,12,20,22,-43.412
8495,354,12,20,23,-43.326
8496,354,12,20,24,-43.449
8497,355,12,21,1,-43.614
8498,355,12,21,2,-43.592
8499,355,12,21,3,-43.329
8500,355,12,21,4,-42.368
8501,355,12,21,5,-41.192
8502,355,12,21,6,-40.044
8503,355,12,21,7,-38.911
8504,355,12,21,8,-37.826
8505,355,12,21,9,-36.835
8506,355,12,21,10,-36.273
8507,355,12,21,11,-36.068
8508,355,12,21,12,-35.898
8509,355,12,21,13,-35.721
8510,355,12,21,14,-35.544
8511,355,12,21,15,-35.349
8512,355,12,21,16,-34.898
8513,355,12,21,17,-34.201
8514,355,12,21,18,-33.542
8515,355,12,21,19,-32.987
8516,355,12,21,20,-32.531
8517,355,12,21,21,-32.127
8518,355,12,21,22,-31.863
8519,355,12,21,23,-31.655
8520,355,12,21,24,-31.443
8521,356,12,22,1,-31.682
8522,356,12,22,2,-32.381
8523,356,12,22,3,-33.008
8524,356,12,22,4,-33.116
8525,356,12,22,5,-32.855
8526,356,12,22,6,-32.513
8527,356,12,22,7,-32.238
8528,356,12,22,8,-32.030
8529,356,12,22,9,-31.708
8530,356,12,22,10,-31.453
8531,356,12,22,11,-31.260
8532,356,12,22,12,-31.081
8533,356,12,22,13,-31.031
8534,356,12,22,14,-31.148
8535,356,12,22,15,-31.332
8536,356,12,22,16,-31.364
8537,356,12,22,17,-31.094
8538,356,12,22,18,-30.554
8539,356,12,22,19,-29.984
8540,356,12,22,20,-29.490
8541,356,12,22,21,-29.007
8542,356,12,22,22,-28.719
8543,356,12,22,23,-28.508
8544,356,12,22,24,-28.238
8545,357,12,23,1,-27.871
8546,357,12,23,2,-27.446
8547,357,12,23,3,-27.088
8548,357,12,23,4,-26.727
8549,357,12,23,5,-26.433
8550,357,12,23,6,-26.246
8551,357,12,23,7,-26.080
8552,357,12,23,8,-25.949
8553,357,12,23,9,-25.821
8554,357,12,23,10,-25.788
8555,357,12,23,11,-25.939
8556,357,12,23,12,-26.203
8557,357,12,23,13,-26.575
8558,357,12,23,14,-27.155
8559,357,12,23,15,-27.970
8560,357,12,23,16,-28.922
8561,357,12,23,17,-29.969
8562,357,12,23,18,-31.018
8563,357,12,23,19,-32.019
8564,357,12,23,20,-32.845
8565,357,12,23,21,-33.560
8566,357,12,23,22,-34.074
8567,357,12,23,23,-34.308
8568,357,12,23,24,-34.569
8569,358,12,24,1,-35.160
8570,358,12,24,2,-36.238
8571,358,12,24,3,-38.084
8572,358,12,24,4,-40.433
8573,358,12,24,5,-41.473
8574,358,12,24,6,-42.121
8575,358,12,24,7,-42.877
8576,358,12,24,8,-43.483
8577,358,12,24,9,-43.973
8578,358,12,24,10,-44.330
8579,358,12,24,11,-44.752
8580,358,12,24,12,-45.345
8581,358,12,24,13,-45.851
8582,358,12,24,14,-46.175
8583,358,12,24,15,-46.471
8584,358,12,24,16,-46.768
8585,358,12,24,17,-47.119
8586,358,12,24,18,-47.601
8587,358,12,24,19,-48.011
8588,358,12,24,20,-48.315
8589,358,12,24,21,-48.581
8590,358,12,24,22,-48.696
8591,358,12,24,23,-48.938
8592,358,12,24,24,-49.170
8593,359,12,25,1,-49.288
8594,359,12,25,2,-49.338
8595,359,12,25,3,-49.297
8596,359,12,25,4,-49.132
8597,359,12,25,5,-49.327
8598,359,12,25,6,-49.646
8599,359,12,25,7,-49.584
8600,359,12,25,8,-49.271
8601,359,12,25,9,-48.843
8602,359,12,25,10,-48.387
8603,359,12,25,11,-48.102
8604,359,12,25,12,-47.990
8605,359,12,25,13,-47.959
8606,359,12,25,14,-47.922
8607,359,12,25,15,-47.819
8608,359,12,25,16,-47.637
8609,359,12,25,17,-47.543
8610,359,12,25,18,-47.044
8611,359,12,25,19,-45.947
8612,359,12,25,20,-44.862
8613,359,12,25,21,-44.400
8614,359,12,25,22,-44.633
8615,359,12,25,23,-44.678
8616,359,12,25,24,-44.817
8617,360,12,26,1,-44.969
8618,360,12,26,2,-45.062
8619,360,12,26,3,-45.161
8620,360,12,26,4,-45.329
8621,360,12,26,5,-45.548
8622,360,12,26,6,-45.690
8623,360,12,26,7,-45.930
8624,360,12,26,8,-46.125
8625,360,12,26,9,-45.491
8626,360,12,26,10,-45.030
8627,360,12,26,11,-44.576
8628,360,12,26,12,-44.130
8629,360,12,26,13,-43.729
8630,360,12,26,14,-43.117
8631,360,12,26,15,-42.733
8632,360,12,26,16,-42.422
8633,360,12,26,17,-42.405
8634,360,12,26,18,-42.802
8635,360,12,26,19,-43.256
8636,360,12,26,20,-43.763
8637,360,12,26,21,-44.087
8638,360,12,26,22,-44.500
8639,360,12,26,23,-44.954
8640,360,12,26,24,-45.175
8641,361,12,27,1,-45.456
8642,361,12,27,2,-45.579
8643,361,12,27,3,-45.619
8644,361,12,27,4,-45.599
8645,361,12,27,5,-45.668
8646,361,12,27,6,-45.627
8647,361,12,27,7,-45.705
8648,361,12,27,8,-45.781
8649,361,12,27,9,-45.953
8650,361,12,27,10,-46.344
8651,361,12,27,11,-46.527
8652,361,12,27,12,-46.506
8653,361,12,27,13,-46.269
8654,361,12,27,14,-46.020
8655,361,12,27,15,-45.844
8656,361,12,27,16,-45.564
8657,361,12,27,17,-45.606
8658,361,12,27,18,-45.914
8659,361,12,27,19,-45.866
8660,361,12,27,20,-45.527
8661,361,12,27,21,-45.116
8662,361,12,27,22,-44.959
8663,361,12,27,23,-45.271
8664,361,12,27,24,-45.572
8665,362,12,28,1,-45.397
8666,362,12,28,2,-44.904
8667,362,12,28,3,-44.456
8668,362,12,28,4,-44.036
8669,362,12,28,5,-44.365
8670,362,12,28,6,-45.280
8671,362,12,28,7,-45.720
8672,362,12,28,8,-45.710
8673,362,12,28,9,-45.494
8674,362,12,28,10,-45.544
8675,362,12,28,11,-45.360
8676,362,12,28,12,-44.881
8677,362,12,28,13,-44.747
8678,362,12,28,14,-44.572
8679,362,12,28,15,-44.320
8680,362,12,28,16,-44.046
8681,362,12,28,17,-43.949
8682,362,12,28,18,-43.952
8683,362,12,28,19,-43.907
8684,362,12,28,20,-43.843
8685,362,12,28,21,-43.797
8686,362,12,28,22,-43.832
8687,362,12,28,23,-43.819
8688,362,12,28,24,-43.710
8689,363,12,29,1,-43.527
8690,363,12,29,2,-43.327
