INDEX,DATE,pv1_input_power(Вт),pv1_voltage(В),pv1_current(А),pv2_input_power(Вт),pv2_voltage(В),pv2_current(А),grid_voltage(В),grid_current(А),grid_frequency(Гц),output_power(Вт),energy_today(кВт*ч),energy_total(кВт*ч)
8920137,2022-07-25 4:44:37,0,195.2,0,22,253.2,0,229.3,0.7,50,0,0,4743.1
8920138,2022-07-25 4:44:38,0,196.9,0,22,251.4,0,229.5,0.7,49.98,0,0,4743.1
8920139,2022-07-25 4:44:39,0,198.5,0,22,249.6,0,229.7,0.7,50,0,0,4743.1
8920140,2022-07-25 4:44:40,0,199.4,0,23,251.6,0,229.5,0.7,49.98,0,0,4743.1
8920141,2022-07-25 4:44:41,0,200.2,0,23,253.5,0,229.5,0.7,49.99,0,0,4743.1
8920142,2022-07-25 4:44:42,0,201.6,0,22,255.1,0,229.7,0.7,50,0,0,4743.1
8920143,2022-07-25 4:44:43,0,203.3,0,23,252.6,0,230,0.7,49.99,0,0,4743.1
8920144,2022-07-25 4:44:44,0,204.2,0,22,251,0,229.7,0.7,50,0,0,4743.1
8920145,2022-07-25 4:44:45,0,204.9,0,22,252.7,0,229.7,0.7,49.97,0,0,4743.1
8920146,2022-07-25 4:44:46,0,206.4,0,23,253.6,0,229.3,0.7,49.99,0,0,4743.1
8920147,2022-07-25 4:44:47,0,207.7,0,22,256.3,0,229.5,0.7,49.99,0,0,4743.1
8920148,2022-07-25 4:44:48,0,208.6,0,22,253.8,0,229.5,0.7,49.99,0,0,4743.1
8920149,2022-07-25 4:44:49,0,209.9,0,22,253.8,0,229.5,0.7,50,0,0,4743.1
8920150,2022-07-25 4:44:50,0,210.8,0,23,252.1,0,229.7,0.7,49.98,0,0,4743.1
8920151,2022-07-25 4:44:51,0,212.1,0,22,250.2,0,229.7,0.7,50.01,0,0,4743.1
8920152,2022-07-25 4:44:52,0,213,0,22,250.4,0,230,0.7,49.99,0,0,4743.1
8920153,2022-07-25 4:44:53,0,215.1,0,22,249.2,0,229.7,0.7,50,0,0,4743.1
8920154,2022-07-25 4:44:54,0,215.8,0,22,249.2,0,229.7,0.7,50.01,0,0,4743.1
8920155,2022-07-25 4:44:55,0,216.6,0,22,250.2,0,230.2,0.7,49.99,0,0,4743.1
8920156,2022-07-25 4:44:56,0,218,0,23,251.3,0,230.2,0.7,50.01,0,0,4743.1
8920157,2022-07-25 4:44:57,0,219.5,0,22,253,0,230.6,0.7,50,0,0,4743.1
8920158,2022-07-25 4:44:58,0,220.4,0,22,251.3,0,230.6,0.7,50,0,0,4743.1
8920159,2022-07-25 4:44:59,0,221.1,0,23,251.3,0,230.2,0.7,50.01,0,0,4743.1
8920160,2022-07-25 4:45:00,0,222.6,0,23,252.3,0,230.2,0.7,50,0,0,4743.1
8920161,2022-07-25 4:45:01,0,224.1,0,22,253.2,0,230.2,0.7,50.02,0,0,4743.1
8920162,2022-07-25 4:45:02,0,225,0,22,251.3,0,230.2,0.7,50,0,0,4743.1
8920163,2022-07-25 4:45:03,0,226.5,0,23,251.3,0,230,0.7,50.01,0,0,4743.1
8920164,2022-07-25 4:45:04,0,228.1,0,23,252.3,0,230,0.7,50.02,0,0,4743.1
8920165,2022-07-25 4:45:05,0,228.8,0,23,252.3,0,229.7,0.7,50,0,0,4743.1
8920166,2022-07-25 4:45:06,0,230.3,0,22,253.2,0,230,0.7,50.02,0,0,4743.1
8920167,2022-07-25 4:45:07,0,231.2,0,22,254.2,0,230,0.7,50,0,0,4743.1
8920168,2022-07-25 4:45:08,0,232.1,0,22,252.4,0,229.7,0.7,50.01,0,0,4743.1
8920169,2022-07-25 4:45:09,0,233.5,0,22,252.4,0,229.7,0.7,50.03,0,0,4743.1
8920170,2022-07-25 4:45:10,0,234.4,0,22,253.5,0,229.5,0.7,50.02,0,0,4743.1
8920171,2022-07-25 4:45:11,0,235.9,0,22,253.5,0,230,0.7,50.02,0,0,4743.1
8920172,2022-07-25 4:45:12,0,236.8,0,22,253.6,0,229.5,0.7,50,0,0,4743.1
8920173,2022-07-25 4:45:13,0,238.3,0,22,254.4,0,230,0.7,50.02,0,0,4743.1
8920174,2022-07-25 4:45:14,0,239.9,0,22,255.4,0,230,0.7,50,0,0,4743.1
8920175,2022-07-25 4:45:15,0,240.6,0,21,257.2,0,229.7,0.7,50.01,0,0,4743.1
8920176,2022-07-25 4:45:16,0,241.5,0,22,258.2,0,230.2,0.7,50.03,0,0,4743.1
8920177,2022-07-25 4:45:17,0,243,0,21,259.8,0,230.6,0.7,50,0,0,4743.1
8920178,2022-07-25 4:45:18,0,244.5,0,22,261.3,0,230.2,0.7,50.01,0,0,4743.1
8920179,2022-07-25 4:45:19,0,245.9,0,23,262.5,0,230.4,0.7,50.03,0,0,4743.1
8920180,2022-07-25 4:45:20,0,246.5,0,23,261.9,0,229.7,0.7,50.02,0,0,4743.1
8920181,2022-07-25 4:45:21,0,247.6,0,22,263.1,0,229.7,0.7,50.01,0,0,4743.1
8920182,2022-07-25 4:45:22,0,248.8,0,22,263.4,0,230,0.7,50.03,0,0,4743.1
8920183,2022-07-25 4:45:23,0,249.6,0,22,264.8,0,229.7,0.7,50.02,0,0,4743.1
8920184,2022-07-25 4:45:24,0,251.1,0,22,265.7,0,229.5,0.7,50.04,0,0,4743.1
8920185,2022-07-25 4:45:25,0,252.3,0,22,267.1,0,229.5,0.7,50.01,0,0,4743.1
8920186,2022-07-25 4:45:26,0,253.8,0,22,268.2,0,229.5,0.7,50.01,0,0,4743.1
8920187,2022-07-25 4:45:27,0,255,0,22,270.2,0,229.5,0.7,50.02,0,0,4743.1
8920188,2022-07-25 4:45:28,0,256.1,0,22,270.8,0,229.7,0.7,50.01,0,0,4743.1
8920189,2022-07-25 4:45:29,0,257.6,0,22,270.5,0,230.4,0.7,50.03,0,0,4743.1
8920190,2022-07-25 4:45:30,0,258.3,0,23,269.1,0,230,0.7,50,0,0,4743.1
8920191,2022-07-25 4:45:31,0,259.8,0,22,269.9,0,230,0.7,50.01,0,0,4743.1
8920192,2022-07-25 4:45:32,0,261,0,22,270.2,0,230.2,0.7,50.02,0,0,4743.1
8920193,2022-07-25 4:45:33,0,262,0,22,271.2,0,229.5,0.7,50.01,0,0,4743.1
8920194,2022-07-25 4:45:34,0,263.1,0,23,272.4,0,229.5,0.7,50.02,0,0,4743.1
8920195,2022-07-25 4:45:35,0,264.1,0,23,274.4,0,229.7,0.7,50,0,0,4743.1
8920196,2022-07-25 4:45:36,0,265.1,0,23,275.8,0,230,0.7,50.02,0,0,4743.1
8920197,2022-07-25 4:45:37,0,266.2,0,24,273.9,0,229.7,0.7,50.03,0,0,4743.1
8920198,2022-07-25 4:45:38,0,267.7,0,24,274.4,0,229.5,0.7,50.02,0,0,4743.1
8920199,2022-07-25 4:45:39,0,269.3,0,24,274.7,0,229.5,0.7,50.03,0,0,4743.1
8920200,2022-07-25 4:45:40,0,270.3,0,24,276.4,0,229.5,0.7,50,0,0,4743.1
8920201,2022-07-25 4:45:41,0,271.8,0,24,277.5,0,229.3,0.7,50.03,0,0,4743.1
8920202,2022-07-25 4:45:42,0,273.1,0,23,279.2,0,229.7,0.7,50.03,0,0,4743.1
8920203,2022-07-25 4:45:43,0,273.7,0,24,277.4,0,230.2,0.7,50.02,0,0,4743.1
8920204,2022-07-25 4:45:44,0,275,0,24,277.5,0,230,0.7,50.03,0,0,4743.1
8920205,2022-07-25 4:45:45,0,276.1,0,23,278.7,0,229.7,0.7,50.01,0,0,4743.1
8920206,2022-07-25 4:45:46,0,277.2,0,23,279.8,0,230,0.7,50.04,0,0,4743.1
8920207,2022-07-25 4:45:47,0,279.6,0,22,278,0,229.3,0.7,50,0,0,4743.1
8920208,2022-07-25 4:45:48,0,279.5,0,23,279.5,0,229.3,0.7,50.03,0,0,4743.1
8920209,2022-07-25 4:45:49,0,280.2,0,23,279.2,0,229.3,0.7,50.03,0,0,4743.1
8920210,2022-07-25 4:45:50,0,282.3,0,22,277.4,0,229.3,0.7,50,0,0,4743.1
8920211,2022-07-25 4:45:51,0,282.7,0,22,279,0,229.3,0.7,50.03,0,0,4743.1
8920212,2022-07-25 4:45:52,0,282.7,0,22,280.1,0,229.3,0.7,50,0,0,4743.1
8920213,2022-07-25 4:45:53,0,282.7,0,22,281.1,0,229.5,0.7,50.02,0,0,4743.1
8920214,2022-07-25 4:45:54,0,282.7,0,22,282.4,0,229.5,0.7,50.01,0,0,4743.1
8920215,2022-07-25 4:45:55,0,282.7,0,21,284.8,0,229.5,0.7,50,0,0,4743.1
8920216,2022-07-25 4:45:56,0,282.7,0,22,285.5,0,229.7,0.7,50,0,0,4743.1
8920217,2022-07-25 4:45:57,0,282.9,0,23,287.6,0,229.7,0.7,50.02,0,0,4743.1
8920218,2022-07-25 4:45:58,0,282.9,0,22,286.1,0,229.5,0.7,50,0,0,4743.1
8920219,2022-07-25 4:45:59,0,282.9,0,23,284.8,0,229.7,0.7,50.01,0,0,4743.1
8920220,2022-07-25 4:46:00,0,282.9,0,22,285.7,0,229.7,0.7,49.99,0,0,4743.1
8920221,2022-07-25 4:46:01,0,282.9,0,22,287.6,0,229.5,0.7,50.01,0,0,4743.1
8920222,2022-07-25 4:46:02,0,282.9,0,23,285.2,0,229.5,0.7,50.01,0,0,4743.1
8920223,2022-07-25 4:46:03,0,282.9,0,22,287.1,0,229.1,0.7,50,0,0,4743.1
8920224,2022-07-25 4:46:04,0,282.9,0,22,285.2,0,229.3,0.7,50.02,0,0,4743.1
8920225,2022-07-25 4:46:05,0,282.9,0,22,287.1,0,229.3,0.7,49.99,0,0,4743.1
8920226,2022-07-25 4:46:06,0,282.9,0,23,285.2,0,229.7,0.7,50.02,0,0,4743.1
8920227,2022-07-25 4:46:07,0,282.9,0,22,287.1,0,229.3,0.7,50,0,0,4743.1
8920228,2022-07-25 4:46:08,0,282.9,0,22,285.2,0,229.7,0.7,50,0,0,4743.1
8920229,2022-07-25 4:46:09,0,282.9,0,22,286.7,0,229.7,0.7,50.01,0,0,4743.1
8920230,2022-07-25 4:46:10,0,283,0,22,287.4,0,229.5,0.7,50,0,0,4743.1
8920231,2022-07-25 4:46:11,0,283,0,22,288.9,0,229.7,0.7,50.01,0,0,4743.1
8920232,2022-07-25 4:46:12,0,283,0,21,290.4,0,229.7,0.7,49.98,0,0,4743.1
8920233,2022-07-25 4:46:13,0,283,0,22,288.6,0,229.5,0.7,50,0,0,4743.1
8920234,2022-07-25 4:46:14,0,283,0,22,287.3,0,229.3,0.7,50.01,0,0,4743.1
8920235,2022-07-25 4:46:15,0,283,0,23,285.4,0,229.7,0.7,50.01,0,0,4743.1
8920236,2022-07-25 4:46:16,0,283,0,22,287.4,0,230.2,0.7,50.01,0,0,4743.1
8920237,2022-07-25 4:46:17,0,280.8,0,24,285.8,0,230,0.7,49.99,0,0,4743.1
8920238,2022-07-25 4:46:18,0,281.1,0,23,284.6,0,230,0.7,50.01,0,0,4743.1
8920239,2022-07-25 4:46:19,0,279.8,0,22,283.9,0,230,0.7,50.01,0,0,4743.1
8920240,2022-07-25 4:46:20,0,277.2,0,24,285.4,0,230,0.7,49.99,0,0,4743.1
8920241,2022-07-25 4:46:21,0,276.4,0,23,287,0,230,0.7,50.01,0,0,4743.1
8920242,2022-07-25 4:46:22,0,276.2,0,23,288.8,0,230.4,0.7,49.98,0,0,4743.1
8920243,2022-07-25 4:46:23,0,273.7,0,23,288.8,0,229.7,0.7,50,0,0,4743.1
8920244,2022-07-25 4:46:24,0,272.7,0,23,287.3,0,230,0.7,49.99,0,0,4743.1
8920245,2022-07-25 4:46:25,0,272.4,0,23,286,0,230,0.7,50,0,0,4743.1
8920246,2022-07-25 4:46:26,0,271,0,23,286.3,0,230.2,0.7,50.01,0,0,4743.1
8920247,2022-07-25 4:46:27,0,270.2,0,24,284.5,0,230.2,0.7,49.99,0,0,4743.1
8920248,2022-07-25 4:46:28,0,268.7,0,22,283.6,0,230,0.7,50,0,0,4743.1
8920249,2022-07-25 4:46:29,0,267.1,0,22,282.3,0,230,0.7,49.99,0,0,4743.1
8920250,2022-07-25 4:46:30,0,266,0,22,280.9,0,230,0.7,49.99,0,0,4743.1
8920251,2022-07-25 4:46:31,0,265.6,0,23,280.1,0,230.2,0.7,50,0,0,4743.1
8920252,2022-07-25 4:46:32,0,263.8,0,23,279,0,229.7,0.7,49.99,0,0,4743.1
8920253,2022-07-25 4:46:33,0,262.6,0,23,277.5,0,229.7,0.7,50,0,0,4743.1
8920254,2022-07-25 4:46:34,0,261.6,0,22,278.1,0,230,0.7,49.99,0,0,4743.1
8920255,2022-07-25 4:46:35,0,260.7,0,22,279.5,0,230,0.7,49.97,0,0,4743.1
8920256,2022-07-25 4:46:36,0,259.2,0,22,280.5,0,230.2,0.7,50,0,0,4743.1
8920257,2022-07-25 4:46:37,0,258.2,0,22,279.6,0,230.4,0.7,50,0,0,4743.1
8920258,2022-07-25 4:46:38,0,257,0,22,278.3,0,230,0.7,49.99,0,0,4743.1
8920259,2022-07-25 4:46:39,0,255.4,0,23,277.1,0,230,0.7,49.97,0,0,4743.1
8920260,2022-07-25 4:46:40,0,254.7,0,23,275.9,0,230,0.7,50,0,0,4743.1
8920261,2022-07-25 4:46:41,0,253.6,0,22,277.5,0,230.8,0.7,50,0,0,4743.1
8920262,2022-07-25 4:46:42,0,252.1,0,23,276.5,0,230.2,0.7,49.99,0,0,4743.1
8920263,2022-07-25 4:46:43,0,251,0,22,275.5,0,230.2,0.7,50,0,0,4743.1
8920264,2022-07-25 4:46:44,0,249.9,0,23,274.3,0,230.2,0.7,49.97,0,0,4743.1
8920265,2022-07-25 4:46:45,0,248.6,0,23,275,0,230,0.7,49.99,0,0,4743.1
8920266,2022-07-25 4:46:46,0,248,0,23,276.2,0,230.4,0.7,50,0,0,4743.1
8920267,2022-07-25 4:46:47,0,246.7,0,23,277.4,0,230.6,0.7,49.99,0,0,4743.1
8920268,2022-07-25 4:46:48,0,245.4,0,23,276.2,0,230,0.7,50,0,0,4743.1
8920269,2022-07-25 4:46:49,0,244.2,0,23,275.2,0,229.7,0.7,49.97,0,0,4743.1
8920270,2022-07-25 4:46:50,0,242.8,0,23,276.2,0,230.6,0.7,49.99,0,0,4743.1
8920271,2022-07-25 4:46:51,0,241.7,0,24,275.9,0,230.6,0.7,50,0,0,4743.1
8920272,2022-07-25 4:46:52,0,240.2,0,23,274.1,0,230.6,0.7,50,0,0,4743.1
8920273,2022-07-25 4:46:53,0,239.6,0,24,274.9,0,230.8,0.7,50.01,0,0,4743.1
8920274,2022-07-25 4:46:54,0,237.5,0,23,276.5,0,230.8,0.7,49.98,0,0,4743.1
8920275,2022-07-25 4:46:55,0,236.9,0,24,277.5,0,230.2,0.7,50,0,0,4743.1
8920276,2022-07-25 4:46:56,0,235.8,0,23,278.9,0,230.8,0.7,50,0,0,4743.1
8920277,2022-07-25 4:46:57,0,235,0,23,279.9,0,230.8,0.7,49.99,0,0,4743.1
8920278,2022-07-25 4:46:58,0,233.7,0,23,280.3,0,230.8,0.7,50.01,0,0,4743.1
8920279,2022-07-25 4:46:59,0,232.4,0,23,279.5,0,230.8,0.7,49.98,0,0,4743.1
8920280,2022-07-25 4:47:00,0,231,0,23,277.8,0,230.8,0.7,50,0,0,4743.1
8920281,2022-07-25 4:47:01,0,229.7,0,24,276.4,0,230.4,0.7,50.01,0,0,4743.1
8920282,2022-07-25 4:47:02,0,228.4,0,24,275.2,0,230.2,0.7,50,0,0,4743.1
8920283,2022-07-25 4:47:03,0,227.6,0,24,276.2,0,230.4,0.7,50.01,0,0,4743.1
8920284,2022-07-25 4:47:04,0,226.3,0,23,277.7,0,230.6,0.7,49.99,0,0,4743.1
8920285,2022-07-25 4:47:05,0,225,0,23,278.7,0,230.2,0.7,50,0,0,4743.1
8920286,2022-07-25 4:47:06,0,224.2,0,23,279.5,0,230,0.7,50,0,0,4743.1
8920287,2022-07-25 4:47:07,0,222.9,0,23,278.4,0,230,0.7,49.99,0,0,4743.1
8920288,2022-07-25 4:47:08,0,221.6,0,23,277.2,0,230.4,0.7,50.01,0,0,4743.1
8920289,2022-07-25 4:47:09,0,220.7,0,23,278.6,0,230.4,0.7,49.98,0,0,4743.1
8920290,2022-07-25 4:47:10,0,219.4,0,23,278,0,230,0.7,49.99,0,0,4743.1
8920291,2022-07-25 4:47:11,0,217.9,0,23,276.7,0,230.2,0.7,50,0,0,4743.1
8920292,2022-07-25 4:47:12,0,216.4,0,23,275.6,0,230.2,0.7,49.99,0,0,4743.1
8920293,2022-07-25 4:47:13,0,215.7,0,23,277.1,0,230.2,0.7,50,0,0,4743.1
8920294,2022-07-25 4:47:14,0,214.2,0,23,278.4,0,230.2,0.7,49.99,0,0,4743.1
8920295,2022-07-25 4:47:15,0,213.5,0,23,278.9,0,230.2,0.7,50,0,0,4743.1
8920296,2022-07-25 4:47:16,0,212,0,23,277.2,0,230,0.7,49.99,0,0,4743.1
8920297,2022-07-25 4:47:17,0,210.4,0,23,278,0,230,0.7,49.99,0,0,4743.1
8920298,2022-07-25 4:47:18,0,211.1,0,23,279.6,0,230,0.7,50,0,0,4743.1
8920299,2022-07-25 4:47:19,0,212.7,0,23,280.6,0,229.7,0.7,49.98,0,0,4743.1
8920300,2022-07-25 4:47:20,0,212.1,0,23,278.4,0,230,0.7,50,0,0,4743.1
8920301,2022-07-25 4:47:21,0,210.5,0,23,277.2,0,230,0.7,49.98,0,0,4743.1
8920302,2022-07-25 4:47:22,0,209.6,0,23,276.2,0,229.7,0.7,49.98,0,0,4743.1
8920303,2022-07-25 4:47:23,0,208.9,0,24,274.4,0,229.7,0.7,49.99,0,0,4743.1
8920304,2022-07-25 4:47:24,0,207.4,0,24,273.4,0,229.5,0.7,49.98,0,0,4743.1
8920305,2022-07-25 4:47:25,0,206.4,0,24,272.5,0,229.5,0.7,49.99,0,0,4743.1
8920306,2022-07-25 4:47:26,0,205.2,0,23,271.3,0,229.7,0.7,49.99,0,0,4743.1
8920307,2022-07-25 4:47:27,0,203.7,0,23,270.2,0,229.7,0.7,50,0,0,4743.1
8920308,2022-07-25 4:47:28,0,203,0,23,268.5,0,229.7,0.7,50,0,0,4743.1
8920309,2022-07-25 4:47:29,0,201.1,0,23,267.9,0,230.2,0.7,49.98,0,0,4743.1
8920310,2022-07-25 4:47:30,0,200.2,0,23,266.5,0,229.7,0.7,50,0,0,4743.1
8920311,2022-07-25 4:47:31,0,199.1,0,23,265,0,229.7,0.7,49.97,0,0,4743.1
8920312,2022-07-25 4:47:32,0,198.1,0,24,263.7,0,229.5,0.7,50.01,0,0,4743.1
8920313,2022-07-25 4:47:33,0,197.1,0,23,262.5,0,229.7,0.7,49.99,0,0,4743.1
8920314,2022-07-25 4:47:34,0,196,0,23,261.4,0,229.3,0.7,49.98,0,0,4743.1
8920315,2022-07-25 4:47:35,0,194.4,0,23,261,0,229.7,0.7,50,0,0,4743.1
8920316,2022-07-25 4:47:36,0,193.1,0,23,259.2,0,230,0.7,49.97,0,0,4743.1
8920317,2022-07-25 4:47:37,0,191.9,0,23,257.8,0,230,0.7,49.99,0,0,4743.1
8920318,2022-07-25 4:47:38,0,190.6,0,22,259.4,0,230,0.7,49.99,0,0,4743.1
8920319,2022-07-25 4:47:39,0,190,0,23,261,0,230.4,0.7,49.98,0,0,4743.1
8920320,2022-07-25 4:47:40,0,188.5,0,23,261.7,0,230,0.7,50,0,0,4743.1
8920321,2022-07-25 4:47:41,0,187.2,0,24,263.5,0,229.7,0.7,49.98,0,0,4743.1
8920322,2022-07-25 4:47:42,0,185.4,0,23,264.6,0,230.4,0.7,50,0,0,4743.1
8920323,2022-07-25 4:47:43,0,185.1,0,23,263.1,0,229.7,0.7,50,0,0,4743.1
8920324,2022-07-25 4:47:44,0,183.3,0,23,264.7,0,230.2,0.7,49.99,0,0,4743.1
8920325,2022-07-25 4:47:45,0,181.6,0,23,262.8,0,230.2,0.7,50,0,0,4743.1
8920326,2022-07-25 4:47:46,0,181.1,0,24,262.2,0,230.2,0.7,49.98,0,0,4743.1
8920327,2022-07-25 4:47:47,0,179.1,0,23,263.1,0,230.6,0.7,50.01,0,0,4743.1
8920328,2022-07-25 4:47:48,0,178,0,23,264.3,0,230,0.7,50,0,0,4743.1
8920329,2022-07-25 4:47:49,0,178.2,0,24,264.7,0,230.2,0.7,50,0,0,4743.1
8920330,2022-07-25 4:47:50,0,177.3,0,22,266.5,0,230.2,0.7,50.01,0,0,4743.1
8920331,2022-07-25 4:47:51,0,175.7,0,23,267.2,0,229.7,0.7,49.99,0,0,4743.1
8920332,2022-07-25 4:47:52,0,173.3,0,23,268.7,0,229.7,0.7,50.01,0,0,4743.1
8920333,2022-07-25 4:47:53,0,171.8,0,23,269.6,0,229.7,0.7,50,0,0,4743.1
8920334,2022-07-25 4:47:54,0,171.8,0,22,270.3,0,230.2,0.7,50,0,0,4743.1
8920335,2022-07-25 4:47:55,0,173.7,0,23,268.1,0,230.4,0.7,50.02,0,0,4743.1
8920336,2022-07-25 4:47:56,0,173.9,0,23,267.5,0,230.2,0.7,50,0,0,4743.1
8920337,2022-07-25 4:47:57,0,176.4,0,23,268.5,0,230.2,0.7,50.01,0,0,4743.1
8920338,2022-07-25 4:47:58,0,176.3,0,23,267.4,0,229.7,0.7,50,0,0,4743.1
8920339,2022-07-25 4:47:59,0,178.3,0,23,269.6,0,229.7,0.7,50.01,0,0,4743.1
8920340,2022-07-25 4:48:00,0,177.9,0,24,268.1,0,230.2,0.7,50.01,0,0,4743.1
8920341,2022-07-25 4:48:01,0,181.3,0,23,267.8,0,229.3,0.7,50.01,0,0,4743.1
8920342,2022-07-25 4:48:02,0,180.8,0,23,269.7,0,229.3,0.7,50,0,0,4743.1
8920343,2022-07-25 4:48:03,0,182,0,22,270.8,0,230,0.7,50.02,0,0,4743.1
8920344,2022-07-25 4:48:04,0,184.5,0,23,269.7,0,229.3,0.7,49.99,0,0,4743.1
8920345,2022-07-25 4:48:05,0,184.5,0,23,268.2,0,229.5,0.7,50.01,0,0,4743.1
8920346,2022-07-25 4:48:06,0,186.9,0,23,267.9,0,228.8,0.7,49.98,0,0,4743.1
8920347,2022-07-25 4:48:07,0,188.2,0,23,267.8,0,229.1,0.7,49.99,0,0,4743.1
8920348,2022-07-25 4:48:08,0,188.4,0,23,267.7,0,230,0.7,50.01,0,0,4743.1
8920349,2022-07-25 4:48:09,0,188.4,0,23,266,0,229.7,0.7,49.99,0,0,4743.1
8920350,2022-07-25 4:48:10,0,186.7,0,23,264.4,0,229.7,0.7,50.02,0,0,4743.1
8920351,2022-07-25 4:48:11,0,184.7,0,24,263.2,0,229.3,0.7,49.99,0,0,4743.1
8920352,2022-07-25 4:48:12,0,185.1,0,23,262.9,0,230.2,0.7,50.01,0,0,4743.1
8920353,2022-07-25 4:48:13,0,182.6,0,23,260.7,0,229.7,0.7,50,0,0,4743.1
8920354,2022-07-25 4:48:14,0,183,0,23,260.3,0,229.7,0.7,50,0,0,4743.1
8920355,2022-07-25 4:48:15,0,180.5,0,22,258.6,0,229.7,0.7,50.01,0,0,4743.1
8920356,2022-07-25 4:48:16,0,180.4,0,23,257.2,0,229.5,0.7,50.01,0,0,4743.1
8920357,2022-07-25 4:48:17,0,179.9,0,23,259.5,0,229.5,0.7,50.02,0,0,4743.1
8920358,2022-07-25 4:48:18,0,180.5,0,22,261,0,229.5,0.7,50,0,0,4743.1
8920359,2022-07-25 4:48:19,0,182.5,0,23,261.4,0,229.7,0.7,50.01,0,0,4743.1
8920360,2022-07-25 4:48:20,0,183.2,0,23,263.1,0,229.7,0.7,50,0,0,4743.1
8920361,2022-07-25 4:48:21,0,184.7,0,23,264.6,0,229.5,0.7,50,0,0,4743.1
8920362,2022-07-25 4:48:22,0,185.4,0,23,266.2,0,230,0.7,50.01,0,0,4743.1
8920363,2022-07-25 4:48:23,0,187.3,0,24,263.5,0,230.2,0.7,50,0,0,4743.1
8920364,2022-07-25 4:48:24,0,186,0,23,263.4,0,229.7,0.7,50.01,0,0,4743.1
8920365,2022-07-25 4:48:25,0,183.3,0,23,262.8,0,229.5,0.7,49.99,0,0,4743.1
8920366,2022-07-25 4:48:26,0,183.6,0,23,264.7,0,229.5,0.7,50,0,0,4743.1
8920367,2022-07-25 4:48:27,0,181.4,0,23,265.9,0,230,0.7,50,0,0,4743.1
8920368,2022-07-25 4:48:28,0,183.9,0,23,267.2,0,230,0.7,50,0,0,4743.1
8920369,2022-07-25 4:48:29,0,183.9,0,23,265.3,0,229.5,0.7,50.01,0,0,4743.1
8920370,2022-07-25 4:48:30,0,183.8,0,23,267.2,0,229.7,0.7,49.98,0,0,4743.1
8920371,2022-07-25 4:48:31,0,184.1,0,23,265.3,0,229.7,0.7,50,0,0,4743.1
8920372,2022-07-25 4:48:32,0,181.7,0,23,266,0,229.7,0.7,49.99,0,0,4743.1
8920373,2022-07-25 4:48:33,0,181.6,0,23,268.4,0,229.3,0.7,49.99,0,0,4743.1
8920374,2022-07-25 4:48:34,0,183.9,0,23,269.6,0,229.5,0.7,50.01,0,0,4743.1
8920375,2022-07-25 4:48:35,0,183,0,23,267.1,0,229.3,0.7,49.98,0,0,4743.1
8920376,2022-07-25 4:48:36,0,181.9,0,23,266.8,0,229.1,0.7,50,0,0,4743.1
8920377,2022-07-25 4:48:37,0,180.5,0,23,264.8,0,228.8,0.7,49.99,0,0,4743.1
8920378,2022-07-25 4:48:38,0,178.9,0,23,264,0,229.5,0.7,49.99,0,0,4743.1
8920379,2022-07-25 4:48:39,0,178.9,0,23,262.3,0,229.5,0.7,50,0,0,4743.1
8920380,2022-07-25 4:48:40,0,177.1,0,24,261.9,0,229.3,0.7,49.98,0,0,4743.1
8920381,2022-07-25 4:48:41,0,176.4,0,23,259.8,0,230.2,0.7,50.01,0,0,4743.1
8920382,2022-07-25 4:48:42,0,175.5,0,23,262,0,230.2,0.7,49.98,0,0,4743.1
8920383,2022-07-25 4:48:43,0,171.4,0,23,263.7,0,230.2,0.7,50.01,0,0,4743.1
8920384,2022-07-25 4:48:44,0,172.9,0,23,264,0,230.2,0.7,50,0,0,4743.1
8920385,2022-07-25 4:48:45,0,172.7,0,24,266.2,0,230,0.7,49.98,0,0,4743.1
8920386,2022-07-25 4:48:46,0,171.1,0,23,266.9,0,230,0.7,50.01,0,0,4743.1
8920387,2022-07-25 4:48:47,0,169.3,0,23,267.8,0,230,0.7,49.99,0,0,4743.1
8920388,2022-07-25 4:48:48,0,171.4,0,23,268.7,0,229.5,0.7,49.99,0,0,4743.1
8920389,2022-07-25 4:48:49,0,168.3,0,23,270.3,0,229.5,0.7,50,0,0,4743.1
8920390,2022-07-25 4:48:50,0,167.8,0,22,271.5,0,230,0.7,49.99,0,0,4743.1
8920391,2022-07-25 4:48:51,1,166.5,0,23,273.3,0,230,0.7,50,0,0,4743.1
8920392,2022-07-25 4:48:52,0,168.3,0,24,273.9,0,230,0.7,49.99,0,0,4743.1
8920393,2022-07-25 4:48:53,1,161,0,24,272.7,0,229.7,0.7,50,0,0,4743.1
8920394,2022-07-25 4:48:54,0,164.7,0,23,271.9,0,230,0.7,50,0,0,4743.1
8920395,2022-07-25 4:48:55,1,162.4,0,23,272.7,0,230,0.7,50,0,0,4743.1
8920396,2022-07-25 4:48:56,1,163.8,0,23,273.7,0,230,0.7,50,0,0,4743.1
8920397,2022-07-25 4:48:57,0,166.1,0,23,275.5,0,230,0.7,49.98,0,0,4743.1
8920398,2022-07-25 4:48:58,0,168.1,0,24,276.4,0,230,0.7,49.99,0,0,4743.1
8920399,2022-07-25 4:48:59,0,171.1,0,24,275.6,0,230,0.7,49.98,0,0,4743.1
8920400,2022-07-25 4:49:00,0,164.6,0,24,274.3,0,229.7,0.7,50,0,0,4743.1
