HOY;DOY;Month;Day;Hour;Global_irradiance;Direct_irradiance;Diffuse_irradiance
676;29;1;29;4;0.0;0;0.0
677;29;1;29;5;0.0;0;0.0
678;29;1;29;6;0.0;0;0.0
679;29;1;29;7;0.0;0;0.0
680;29;1;29;8;0.0;0;0.0
681;29;1;29;9;0.0;0;0.0
682;29;1;29;10;0.0;0;0.0
683;29;1;29;11;0.011111111111111;0;0.011111111111111
684;29;1;29;12;0.025;0;0.025
685;29;1;29;13;0.025;0;0.025
686;29;1;29;14;0.011111111111111;0;0.011111111111111
687;29;1;29;15;0.0;0;0.0
688;29;1;29;16;0.0;0;0.0
689;29;1;29;17;0.0;0;0.0
690;29;1;29;18;0.0;0;0.0
691;29;1;29;19;0.0;0;0.0
692;29;1;29;20;0.0;0;0.0
693;29;1;29;21;0.0;0;0.0
694;29;1;29;22;0.0;0;0.0
695;29;1;29;23;0.0;0;0.0
696;29;1;29;24;0.0;0;0.0
697;30;1;30;1;0.0;0;0.0
698;30;1;30;2;0.0;0;0.0
699;30;1;30;3;0.0;0;0.0
700;30;1;30;4;0.0;0;0.0
701;30;1;30;5;0.0;0;0.0
702;30;1;30;6;0.0;0;0.0
703;30;1;30;7;0.0;0;0.0
704;30;1;30;8;0.0;0;0.0
705;30;1;30;9;0.0;0;0.0
706;30;1;30;10;0.0;0;0.0
707;30;1;30;11;0.011111111111111;0;0.011111111111111
708;30;1;30;12;0.025;0;0.025
709;30;1;30;13;0.025;0;0.025
710;30;1;30;14;0.011111111111111;0;0.011111111111111
711;30;1;30;15;0.0;0;0.0
712;30;1;30;16;0.0;0;0.0
713;30;1;30;17;0.0;0;0.0
714;30;1;30;18;0.0;0;0.0
715;30;1;30;19;0.0;0;0.0
716;30;1;30;20;0.0;0;0.0
717;30;1;30;21;0.0;0;0.0
718;30;1;30;22;0.0;0;0.0
719;30;1;30;23;0.0;0;0.0
720;30;1;30;24;0.0;0;0.0
721;31;1;31;1;0.0;0;0.0
722;31;1;31;2;0.0;0;0.0
723;31;1;31;3;0.0;0;0.0
724;31;1;31;4;0.0;0;0.0
725;31;1;31;5;0.0;0;0.0
726;31;1;31;6;0.0;0;0.0
727;31;1;31;7;0.0;0;0.0
728;31;1;31;8;0.0;0;0.0
729;31;1;31;9;0.0;0;0.0
730;31;1;31;10;0.0;0;0.0
731;31;1;31;11;0.011111111111111;0;0.011111111111111
732;31;1;31;12;0.025;0;0.025
733;31;1;31;13;0.025;0;0.025
734;31;1;31;14;0.011111111111111;0;0.011111111111111
735;31;1;31;15;0.0;0;0.0
736;31;1;31;16;0.0;0;0.0
737;31;1;31;17;0.0;0;0.0
738;31;1;31;18;0.0;0;0.0
739;31;1;31;19;0.0;0;0.0
740;31;1;31;20;0.0;0;0.0
741;31;1;31;21;0.0;0;0.0
742;31;1;31;22;0.0;0;0.0
743;31;1;31;23;0.0;0;0.0
744;31;1;31;24;0.0;0;0.0
745;32;2;1;1;0.0;0.0;0.0
746;32;2;1;2;0.0;0.0;0.0
747;32;2;1;3;0.0;0.0;0.0
748;32;2;1;4;0.0;0.0;0.0
749;32;2;1;5;0.0;0.0;0.0
750;32;2;1;6;0.0;0.0;0.0
751;32;2;1;7;0.0;0.0;0.0
752;32;2;1;8;0.0;0.0;0.0
753;32;2;1;9;0.019444444444445;0.002777777777778;0.016666666666667
754;32;2;1;10;0.05277777777777801;0.013888888888889;0.038888888888889
755;32;2;1;11;0.083333333333333;0.025;0.058333333333333
756;32;2;1;12;0.11944444444444399;0.047222222222222;0.072222222222222
757;32;2;1;13;0.11944444444444399;0.047222222222222;0.072222222222222
758;32;2;1;14;0.094444444444445;0.036111111111111;0.058333333333333
759;32;2;1;15;0.058333333333333;0.022222222222222;0.036111111111111
760;32;2;1;16;0.025;0.0;0.025
761;32;2;1;17;0.0;0.0;0.0
762;32;2;1;18;0.0;0.0;0.0
763;32;2;1;19;0.0;0.0;0.0
764;32;2;1;20;0.0;0.0;0.0
765;32;2;1;21;0.0;0.0;0.0
766;32;2;1;22;0.0;0.0;0.0
767;32;2;1;23;0.0;0.0;0.0
768;32;2;1;24;0.0;0.0;0.0
769;33;2;2;1;0.0;0.0;0.0
770;33;2;2;2;0.0;0.0;0.0
771;33;2;2;3;0.0;0.0;0.0
772;33;2;2;4;0.0;0.0;0.0
773;33;2;2;5;0.0;0.0;0.0
774;33;2;2;6;0.0;0.0;0.0
775;33;2;2;7;0.0;0.0;0.0
776;33;2;2;8;0.0;0.0;0.0
777;33;2;2;9;0.019444444444445;0.002777777777778;0.016666666666667
778;33;2;2;10;0.05277777777777801;0.013888888888889;0.038888888888889
779;33;2;2;11;0.083333333333333;0.025;0.058333333333333
780;33;2;2;12;0.11944444444444399;0.047222222222222;0.072222222222222
781;33;2;2;13;0.11944444444444399;0.047222222222222;0.072222222222222
782;33;2;2;14;0.094444444444445;0.036111111111111;0.058333333333333
783;33;2;2;15;0.058333333333333;0.022222222222222;0.036111111111111
784;33;2;2;16;0.025;0.0;0.025
785;33;2;2;17;0.0;0.0;0.0
786;33;2;2;18;0.0;0.0;0.0
787;33;2;2;19;0.0;0.0;0.0
788;33;2;2;20;0.0;0.0;0.0
789;33;2;2;21;0.0;0.0;0.0
790;33;2;2;22;0.0;0.0;0.0
791;33;2;2;23;0.0;0.0;0.0
792;33;2;2;24;0.0;0.0;0.0
793;34;2;3;1;0.0;0.0;0.0
794;34;2;3;2;0.0;0.0;0.0
795;34;2;3;3;0.0;0.0;0.0
796;34;2;3;4;0.0;0.0;0.0
797;34;2;3;5;0.0;0.0;0.0
798;34;2;3;6;0.0;0.0;0.0
799;34;2;3;7;0.0;0.0;0.0
800;34;2;3;8;0.0;0.0;0.0
801;34;2;3;9;0.019444444444445;0.002777777777778;0.016666666666667
802;34;2;3;10;0.05277777777777801;0.013888888888889;0.038888888888889
803;34;2;3;11;0.083333333333333;0.025;0.058333333333333
804;34;2;3;12;0.11944444444444399;0.047222222222222;0.072222222222222
805;34;2;3;13;0.11944444444444399;0.047222222222222;0.072222222222222
806;34;2;3;14;0.094444444444445;0.036111111111111;0.058333333333333
807;34;2;3;15;0.058333333333333;0.022222222222222;0.036111111111111
808;34;2;3;16;0.025;0.0;0.025
809;34;2;3;17;0.0;0.0;0.0
810;34;2;3;18;0.0;0.0;0.0
811;34;2;3;19;0.0;0.0;0.0
812;34;2;3;20;0.0;0.0;0.0
813;34;2;3;21;0.0;0.0;0.0
814;34;2;3;22;0.0;0.0;0.0
815;34;2;3;23;0.0;0.0;0.0
816;34;2;3;24;0.0;0.0;0.0
817;35;2;4;1;0.0;0.0;0.0
818;35;2;4;2;0.0;0.0;0.0
819;35;2;4;3;0.0;0.0;0.0
820;35;2;4;4;0.0;0.0;0.0
821;35;2;4;5;0.0;0.0;0.0
822;35;2;4;6;0.0;0.0;0.0
823;35;2;4;7;0.0;0.0;0.0
824;35;2;4;8;0.0;0.0;0.0
825;35;2;4;9;0.019444444444445;0.002777777777778;0.016666666666667
826;35;2;4;10;0.05277777777777801;0.013888888888889;0.038888888888889
827;35;2;4;11;0.083333333333333;0.025;0.058333333333333
828;35;2;4;12;0.11944444444444399;0.047222222222222;0.072222222222222
829;35;2;4;13;0.11944444444444399;0.047222222222222;0.072222222222222
830;35;2;4;14;0.094444444444445;0.036111111111111;0.058333333333333
831;35;2;4;15;0.058333333333333;0.022222222222222;0.036111111111111
832;35;2;4;16;0.025;0.0;0.025
833;35;2;4;17;0.0;0.0;0.0
834;35;2;4;18;0.0;0.0;0.0
835;35;2;4;19;0.0;0.0;0.0
836;35;2;4;20;0.0;0.0;0.0
837;35;2;4;21;0.0;0.0;0.0
838;35;2;4;22;0.0;0.0;0.0
839;35;2;4;23;0.0;0.0;0.0
840;35;2;4;24;0.0;0.0;0.0
841;36;2;5;1;0.0;0.0;0.0
842;36;2;5;2;0.0;0.0;0.0
843;36;2;5;3;0.0;0.0;0.0
844;36;2;5;4;0.0;0.0;0.0
845;36;2;5;5;0.0;0.0;0.0
846;36;2;5;6;0.0;0.0;0.0
847;36;2;5;7;0.0;0.0;0.0
848;36;2;5;8;0.0;0.0;0.0
849;36;2;5;9;0.019444444444445;0.002777777777778;0.016666666666667
850;36;2;5;10;0.05277777777777801;0.013888888888889;0.038888888888889
851;36;2;5;11;0.083333333333333;0.025;0.058333333333333
852;36;2;5;12;0.11944444444444399;0.047222222222222;0.072222222222222
853;36;2;5;13;0.11944444444444399;0.047222222222222;0.072222222222222
854;36;2;5;14;0.094444444444445;0.036111111111111;0.058333333333333
855;36;2;5;15;0.058333333333333;0.022222222222222;0.036111111111111
856;36;2;5;16;0.025;0.0;0.025
857;36;2;5;17;0.0;0.0;0.0
858;36;2;5;18;0.0;0.0;0.0
859;36;2;5;19;0.0;0.0;0.0
860;36;2;5;20;0.0;0.0;0.0
861;36;2;5;21;0.0;0.0;0.0
862;36;2;5;22;0.0;0.0;0.0
863;36;2;5;23;0.0;0.0;0.0
864;36;2;5;24;0.0;0.0;0.0
865;37;2;6;1;0.0;0.0;0.0
866;37;2;6;2;0.0;0.0;0.0
867;37;2;6;3;0.0;0.0;0.0
868;37;2;6;4;0.0;0.0;0.0
869;37;2;6;5;0.0;0.0;0.0
870;37;2;6;6;0.0;0.0;0.0
871;37;2;6;7;0.0;0.0;0.0
872;37;2;6;8;0.0;0.0;0.0
873;37;2;6;9;0.019444444444445;0.002777777777778;0.016666666666667
874;37;2;6;10;0.05277777777777801;0.013888888888889;0.038888888888889
875;37;2;6;11;0.083333333333333;0.025;0.058333333333333
876;37;2;6;12;0.11944444444444399;0.047222222222222;0.072222222222222
877;37;2;6;13;0.11944444444444399;0.047222222222222;0.072222222222222
878;37;2;6;14;0.094444444444445;0.036111111111111;0.058333333333333
879;37;2;6;15;0.058333333333333;0.022222222222222;0.036111111111111
880;37;2;6;16;0.025;0.0;0.025
881;37;2;6;17;0.0;0.0;0.0
882;37;2;6;18;0.0;0.0;0.0
883;37;2;6;19;0.0;0.0;0.0
884;37;2;6;20;0.0;0.0;0.0
885;37;2;6;21;0.0;0.0;0.0
886;37;2;6;22;0.0;0.0;0.0
887;37;2;6;23;0.0;0.0;0.0
888;37;2;6;24;0.0;0.0;0.0
889;38;2;7;1;0.0;0.0;0.0
890;38;2;7;2;0.0;0.0;0.0
891;38;2;7;3;0.0;0.0;0.0
892;38;2;7;4;0.0;0.0;0.0
893;38;2;7;5;0.0;0.0;0.0
894;38;2;7;6;0.0;0.0;0.0
895;38;2;7;7;0.0;0.0;0.0
896;38;2;7;8;0.0;0.0;0.0
897;38;2;7;9;0.019444444444445;0.002777777777778;0.016666666666667
898;38;2;7;10;0.05277777777777801;0.013888888888889;0.038888888888889
899;38;2;7;11;0.083333333333333;0.025;0.058333333333333
900;38;2;7;12;0.11944444444444399;0.047222222222222;0.072222222222222
901;38;2;7;13;0.11944444444444399;0.047222222222222;0.072222222222222
902;38;2;7;14;0.094444444444445;0.036111111111111;0.058333333333333
903;38;2;7;15;0.058333333333333;0.022222222222222;0.036111111111111
904;38;2;7;16;0.025;0.0;0.025
905;38;2;7;17;0.0;0.0;0.0
906;38;2;7;18;0.0;0.0;0.0
907;38;2;7;19;0.0;0.0;0.0
908;38;2;7;20;0.0;0.0;0.0
909;38;2;7;21;0.0;0.0;0.0
910;38;2;7;22;0.0;0.0;0.0
911;38;2;7;23;0.0;0.0;0.0
912;38;2;7;24;0.0;0.0;0.0
913;39;2;8;1;0.0;0.0;0.0
914;39;2;8;2;0.0;0.0;0.0
915;39;2;8;3;0.0;0.0;0.0
916;39;2;8;4;0.0;0.0;0.0
917;39;2;8;5;0.0;0.0;0.0
918;39;2;8;6;0.0;0.0;0.0
919;39;2;8;7;0.0;0.0;0.0
920;39;2;8;8;0.0;0.0;0.0
921;39;2;8;9;0.019444444444445;0.002777777777778;0.016666666666667
922;39;2;8;10;0.05277777777777801;0.013888888888889;0.038888888888889
923;39;2;8;11;0.083333333333333;0.025;0.058333333333333
924;39;2;8;12;0.11944444444444399;0.047222222222222;0.072222222222222
925;39;2;8;13;0.11944444444444399;0.047222222222222;0.072222222222222
926;39;2;8;14;0.094444444444445;0.036111111111111;0.058333333333333
927;39;2;8;15;0.058333333333333;0.022222222222222;0.036111111111111
928;39;2;8;16;0.025;0.0;0.025
929;39;2;8;17;0.0;0.0;0.0
930;39;2;8;18;0.0;0.0;0.0
931;39;2;8;19;0.0;0.0;0.0
932;39;2;8;20;0.0;0.0;0.0
933;39;2;8;21;0.0;0.0;0.0
934;39;2;8;22;0.0;0.0;0.0
935;39;2;8;23;0.0;0.0;0.0
936;39;2;8;24;0.0;0.0;0.0
937;40;2;9;1;0.0;0.0;0.0
938;40;2;9;2;0.0;0.0;0.0
939;40;2;9;3;0.0;0.0;0.0
940;40;2;9;4;0.0;0.0;0.0
941;40;2;9;5;0.0;0.0;0.0
942;40;2;9;6;0.0;0.0;0.0
943;40;2;9;7;0.0;0.0;0.0
944;40;2;9;8;0.0;0.0;0.0
945;40;2;9;9;0.019444444444445;0.002777777777778;0.016666666666667
946;40;2;9;10;0.05277777777777801;0.013888888888889;0.038888888888889
947;40;2;9;11;0.083333333333333;0.025;0.058333333333333
948;40;2;9;12;0.11944444444444399;0.047222222222222;0.072222222222222
949;40;2;9;13;0.11944444444444399;0.047222222222222;0.072222222222222
950;40;2;9;14;0.094444444444445;0.036111111111111;0.058333333333333
951;40;2;9;15;0.058333333333333;0.022222222222222;0.036111111111111
952;40;2;9;16;0.025;0.0;0.025
953;40;2;9;17;0.0;0.0;0.0
954;40;2;9;18;0.0;0.0;0.0
955;40;2;9;19;0.0;0.0;0.0
956;40;2;9;20;0.0;0.0;0.0
957;40;2;9;21;0.0;0.0;0.0
958;40;2;9;22;0.0;0.0;0.0
959;40;2;9;23;0.0;0.0;0.0
960;40;2;9;24;0.0;0.0;0.0
961;41;2;10;1;0.0;0.0;0.0
962;41;2;10;2;0.0;0.0;0.0
963;41;2;10;3;0.0;0.0;0.0
964;41;2;10;4;0.0;0.0;0.0
965;41;2;10;5;0.0;0.0;0.0
966;41;2;10;6;0.0;0.0;0.0
967;41;2;10;7;0.0;0.0;0.0
968;41;2;10;8;0.0;0.0;0.0
969;41;2;10;9;0.019444444444445;0.002777777777778;0.016666666666667
970;41;2;10;10;0.05277777777777801;0.013888888888889;0.038888888888889
971;41;2;10;11;0.083333333333333;0.025;0.058333333333333
972;41;2;10;12;0.11944444444444399;0.047222222222222;0.072222222222222
973;41;2;10;13;0.11944444444444399;0.047222222222222;0.072222222222222
974;41;2;10;14;0.094444444444445;0.036111111111111;0.058333333333333
975;41;2;10;15;0.058333333333333;0.022222222222222;0.036111111111111
976;41;2;10;16;0.025;0.0;0.025
977;41;2;10;17;0.0;0.0;0.0
978;41;2;10;18;0.0;0.0;0.0
979;41;2;10;19;0.0;0.0;0.0
980;41;2;10;20;0.0;0.0;0.0
981;41;2;10;21;0.0;0.0;0.0
982;41;2;10;22;0.0;0.0;0.0
983;41;2;10;23;0.0;0.0;0.0
984;41;2;10;24;0.0;0.0;0.0
985;42;2;11;1;0.0;0.0;0.0
986;42;2;11;2;0.0;0.0;0.0
987;42;2;11;3;0.0;0.0;0.0
988;42;2;11;4;0.0;0.0;0.0
989;42;2;11;5;0.0;0.0;0.0
990;42;2;11;6;0.0;0.0;0.0
991;42;2;11;7;0.0;0.0;0.0
992;42;2;11;8;0.0;0.0;0.0
993;42;2;11;9;0.019444444444445;0.002777777777778;0.016666666666667
994;42;2;11;10;0.05277777777777801;0.013888888888889;0.038888888888889
995;42;2;11;11;0.083333333333333;0.025;0.058333333333333
996;42;2;11;12;0.11944444444444399;0.047222222222222;0.072222222222222
997;42;2;11;13;0.11944444444444399;0.047222222222222;0.072222222222222
998;42;2;11;14;0.094444444444445;0.036111111111111;0.058333333333333
999;42;2;11;15;0.058333333333333;0.022222222222222;0.036111111111111
1000;42;2;11;16;0.025;0.0;0.025
1001;42;2;11;17;0.0;0.0;0.0
1002;42;2;11;18;0.0;0.0;0.0
1003;42;2;11;19;0.0;0.0;0.0
1004;42;2;11;20;0.0;0.0;0.0
1005;42;2;11;21;0.0;0.0;0.0
1006;42;2;11;22;0.0;0.0;0.0
1007;42;2;11;23;0.0;0.0;0.0
1008;42;2;11;24;0.0;0.0;0.0
1009;43;2;12;1;0.0;0.0;0.0
1010;43;2;12;2;0.0;0.0;0.0
1011;43;2;12;3;0.0;0.0;0.0
1012;43;2;12;4;0.0;0.0;0.0
1013;43;2;12;5;0.0;0.0;0.0
1014;43;2;12;6;0.0;0.0;0.0
1015;43;2;12;7;0.0;0.0;0.0
1016;43;2;12;8;0.0;0.0;0.0
1017;43;2;12;9;0.019444444444445;0.002777777777778;0.016666666666667
1018;43;2;12;10;0.05277777777777801;0.013888888888889;0.038888888888889
1019;43;2;12;11;0.083333333333333;0.025;0.058333333333333
1020;43;2;12;12;0.11944444444444399;0.047222222222222;0.072222222222222
1021;43;2;12;13;0.11944444444444399;0.047222222222222;0.072222222222222
1022;43;2;12;14;0.094444444444445;0.036111111111111;0.058333333333333
1023;43;2;12;15;0.058333333333333;0.022222222222222;0.036111111111111
1024;43;2;12;16;0.025;0.0;0.025
1025;43;2;12;17;0.0;0.0;0.0
1026;43;2;12;18;0.0;0.0;0.0
1027;43;2;12;19;0.0;0.0;0.0
1028;43;2;12;20;0.0;0.0;0.0
1029;43;2;12;21;0.0;0.0;0.0
1030;43;2;12;22;0.0;0.0;0.0
1031;43;2;12;23;0.0;0.0;0.0
1032;43;2;12;24;0.0;0.0;0.0
1033;44;2;13;1;0.0;0.0;0.0
1034;44;2;13;2;0.0;0.0;0.0
1035;44;2;13;3;0.0;0.0;0.0
1036;44;2;13;4;0.0;0.0;0.0
1037;44;2;13;5;0.0;0.0;0.0
1038;44;2;13;6;0.0;0.0;0.0
1039;44;2;13;7;0.0;0.0;0.0
1040;44;2;13;8;0.0;0.0;0.0
1041;44;2;13;9;0.019444444444445;0.002777777777778;0.016666666666667
1042;44;2;13;10;0.05277777777777801;0.013888888888889;0.038888888888889
1043;44;2;13;11;0.083333333333333;0.025;0.058333333333333
1044;44;2;13;12;0.11944444444444399;0.047222222222222;0.072222222222222
1045;44;2;13;13;0.11944444444444399;0.047222222222222;0.072222222222222
1046;44;2;13;14;0.094444444444445;0.036111111111111;0.058333333333333
1047;44;2;13;15;0.058333333333333;0.022222222222222;0.036111111111111
1048;44;2;13;16;0.025;0.0;0.025
1049;44;2;13;17;0.0;0.0;0.0
1050;44;2;13;18;0.0;0.0;0.0
1051;44;2;13;19;0.0;0.0;0.0
1052;44;2;13;20;0.0;0.0;0.0
1053;44;2;13;21;0.0;0.0;0.0
1054;44;2;13;22;0.0;0.0;0.0
1055;44;2;13;23;0.0;0.0;0.0
1056;44;2;13;24;0.0;0.0;0.0
1057;45;2;14;1;0.0;0.0;0.0
1058;45;2;14;2;0.0;0.0;0.0
1059;45;2;14;3;0.0;0.0;0.0
1060;45;2;14;4;0.0;0.0;0.0
1061;45;2;14;5;0.0;0.0;0.0
1062;45;2;14;6;0.0;0.0;0.0
1063;45;2;14;7;0.0;0.0;0.0
1064;45;2;14;8;0.0;0.0;0.0
1065;45;2;14;9;0.019444444444445;0.002777777777778;0.016666666666667
1066;45;2;14;10;0.05277777777777801;0.013888888888889;0.038888888888889
1067;45;2;14;11;0.083333333333333;0.025;0.058333333333333
1068;45;2;14;12;0.11944444444444399;0.047222222222222;0.072222222222222
1069;45;2;14;13;0.11944444444444399;0.047222222222222;0.072222222222222
1070;45;2;14;14;0.094444444444445;0.036111111111111;0.058333333333333
1071;45;2;14;15;0.058333333333333;0.022222222222222;0.036111111111111
1072;45;2;14;16;0.025;0.0;0.025
1073;45;2;14;17;0.0;0.0;0.0
1074;45;2;14;18;0.0;0.0;0.0
1075;45;2;14;19;0.0;0.0;0.0
1076;45;2;14;20;0.0;0.0;0.0
1077;45;2;14;21;0.0;0.0;0.0
1078;45;2;14;22;0.0;0.0;0.0
1079;45;2;14;23;0.0;0.0;0.0
1080;45;2;14;24;0.0;0.0;0.0
1081;46;2;15;1;0.0;0.0;0.0
1082;46;2;15;2;0.0;0.0;0.0
1083;46;2;15;3;0.0;0.0;0.0
1084;46;2;15;4;0.0;0.0;0.0
1085;46;2;15;5;0.0;0.0;0.0
1086;46;2;15;6;0.0;0.0;0.0
1087;46;2;15;7;0.0;0.0;0.0
1088;46;2;15;8;0.0;0.0;0.0
1089;46;2;15;9;0.019444444444445;0.002777777777778;0.016666666666667
1090;46;2;15;10;0.05277777777777801;0.013888888888889;0.038888888888889
1091;46;2;15;11;0.083333333333333;0.025;0.058333333333333
1092;46;2;15;12;0.11944444444444399;0.047222222222222;0.072222222222222
1093;46;2;15;13;0.11944444444444399;0.047222222222222;0.072222222222222
1094;46;2;15;14;0.094444444444445;0.036111111111111;0.058333333333333
1095;46;2;15;15;0.058333333333333;0.022222222222222;0.036111111111111
1096;46;2;15;16;0.025;0.0;0.025
1097;46;2;15;17;0.0;0.0;0.0
1098;46;2;15;18;0.0;0.0;0.0
1099;46;2;15;19;0.0;0.0;0.0
1100;46;2;15;20;0.0;0.0;0.0
1101;46;2;15;21;0.0;0.0;0.0
1102;46;2;15;22;0.0;0.0;0.0
1103;46;2;15;23;0.0;0.0;0.0
1104;46;2;15;24;0.0;0.0;0.0
1105;47;2;16;1;0.0;0.0;0.0
1106;47;2;16;2;0.0;0.0;0.0
1107;47;2;16;3;0.0;0.0;0.0
1108;47;2;16;4;0.0;0.0;0.0
1109;47;2;16;5;0.0;0.0;0.0
1110;47;2;16;6;0.0;0.0;0.0
1111;47;2;16;7;0.0;0.0;0.0
1112;47;2;16;8;0.0;0.0;0.0
1113;47;2;16;9;0.019444444444445;0.002777777777778;0.016666666666667
1114;47;2;16;10;0.05277777777777801;0.013888888888889;0.038888888888889
1115;47;2;16;11;0.083333333333333;0.025;0.058333333333333
1116;47;2;16;12;0.11944444444444399;0.047222222222222;0.072222222222222
1117;47;2;16;13;0.11944444444444399;0.047222222222222;0.072222222222222
1118;47;2;16;14;0.094444444444445;0.036111111111111;0.058333333333333
1119;47;2;16;15;0.058333333333333;0.022222222222222;0.036111111111111
1120;47;2;16;16;0.025;0.0;0.025
1121;47;2;16;17;0.0;0.0;0.0
1122;47;2;16;18;0.0;0.0;0.0
1123;47;2;16;19;0.0;0.0;0.0
1124;47;2;16;20;0.0;0.0;0.0
1125;47;2;16;21;0.0;0.0;0.0
1126;47;2;16;22;0.0;0.0;0.0
1127;47;2;16;23;0.0;0.0;0.0
1128;47;2;16;24;0.0;0.0;0.0
1129;48;2;17;1;0.0;0.0;0.0
1130;48;2;17;2;0.0;0.0;0.0
1131;48;2;17;3;0.0;0.0;0.0
1132;48;2;17;4;0.0;0.0;0.0
1133;48;2;17;5;0.0;0.0;0.0
1134;48;2;17;6;0.0;0.0;0.0
1135;48;2;17;7;0.0;0.0;0.0
1136;48;2;17;8;0.0;0.0;0.0
1137;48;2;17;9;0.019444444444445;0.002777777777778;0.016666666666667
1138;48;2;17;10;0.05277777777777801;0.013888888888889;0.038888888888889
1139;48;2;17;11;0.083333333333333;0.025;0.058333333333333
1140;48;2;17;12;0.11944444444444399;0.047222222222222;0.072222222222222
1141;48;2;17;13;0.11944444444444399;0.047222222222222;0.072222222222222
1142;48;2;17;14;0.094444444444445;0.036111111111111;0.058333333333333
1143;48;2;17;15;0.058333333333333;0.022222222222222;0.036111111111111
1144;48;2;17;16;0.025;0.0;0.025
1145;48;2;17;17;0.0;0.0;0.0
1146;48;2;17;18;0.0;0.0;0.0
1147;48;2;17;19;0.0;0.0;0.0
1148;48;2;17;20;0.0;0.0;0.0
1149;48;2;17;21;0.0;0.0;0.0
1150;48;2;17;22;0.0;0.0;0.0
1151;48;2;17;23;0.0;0.0;0.0
1152;48;2;17;24;0.0;0.0;0.0
1153;49;2;18;1;0.0;0.0;0.0
1154;49;2;18;2;0.0;0.0;0.0
1155;49;2;18;3;0.0;0.0;0.0
1156;49;2;18;4;0.0;0.0;0.0
1157;49;2;18;5;0.0;0.0;0.0
1158;49;2;18;6;0.0;0.0;0.0
1159;49;2;18;7;0.0;0.0;0.0
1160;49;2;18;8;0.0;0.0;0.0
1161;49;2;18;9;0.019444444444445;0.002777777777778;0.016666666666667
1162;49;2;18;10;0.05277777777777801;0.013888888888889;0.038888888888889
1163;49;2;18;11;0.083333333333333;0.025;0.058333333333333
1164;49;2;18;12;0.11944444444444399;0.047222222222222;0.072222222222222
1165;49;2;18;13;0.11944444444444399;0.047222222222222;0.072222222222222
1166;49;2;18;14;0.094444444444445;0.036111111111111;0.058333333333333
1167;49;2;18;15;0.058333333333333;0.022222222222222;0.036111111111111
1168;49;2;18;16;0.025;0.0;0.025
1169;49;2;18;17;0.0;0.0;0.0
1170;49;2;18;18;0.0;0.0;0.0
1171;49;2;18;19;0.0;0.0;0.0
1172;49;2;18;20;0.0;0.0;0.0
1173;49;2;18;21;0.0;0.0;0.0
1174;49;2;18;22;0.0;0.0;0.0
1175;49;2;18;23;0.0;0.0;0.0
1176;49;2;18;24;0.0;0.0;0.0
1177;50;2;19;1;0.0;0.0;0.0
1178;50;2;19;2;0.0;0.0;0.0
1179;50;2;19;3;0.0;0.0;0.0
1180;50;2;19;4;0.0;0.0;0.0
1181;50;2;19;5;0.0;0.0;0.0
1182;50;2;19;6;0.0;0.0;0.0
1183;50;2;19;7;0.0;0.0;0.0
1184;50;2;19;8;0.0;0.0;0.0
1185;50;2;19;9;0.019444444444445;0.002777777777778;0.016666666666667
1186;50;2;19;10;0.05277777777777801;0.013888888888889;0.038888888888889
1187;50;2;19;11;0.083333333333333;0.025;0.058333333333333
1188;50;2;19;12;0.11944444444444399;0.047222222222222;0.072222222222222
1189;50;2;19;13;0.11944444444444399;0.047222222222222;0.072222222222222
1190;50;2;19;14;0.094444444444445;0.036111111111111;0.058333333333333
1191;50;2;19;15;0.058333333333333;0.022222222222222;0.036111111111111
1192;50;2;19;16;0.025;0.0;0.025
1193;50;2;19;17;0.0;0.0;0.0
1194;50;2;19;18;0.0;0.0;0.0
1195;50;2;19;19;0.0;0.0;0.0
1196;50;2;19;20;0.0;0.0;0.0
1197;50;2;19;21;0.0;0.0;0.0
1198;50;2;19;22;0.0;0.0;0.0
1199;50;2;19;23;0.0;0.0;0.0
1200;50;2;19;24;0.0;0.0;0.0
1201;51;2;20;1;0.0;0.0;0.0
1202;51;2;20;2;0.0;0.0;0.0
1203;51;2;20;3;0.0;0.0;0.0
1204;51;2;20;4;0.0;0.0;0.0
1205;51;2;20;5;0.0;0.0;0.0
1206;51;2;20;6;0.0;0.0;0.0
1207;51;2;20;7;0.0;0.0;0.0
1208;51;2;20;8;0.0;0.0;0.0
1209;51;2;20;9;0.019444444444445;0.002777777777778;0.016666666666667
1210;51;2;20;10;0.05277777777777801;0.013888888888889;0.038888888888889
1211;51;2;20;11;0.083333333333333;0.025;0.058333333333333
1212;51;2;20;12;0.11944444444444399;0.047222222222222;0.072222222222222
1213;51;2;20;13;0.11944444444444399;0.047222222222222;0.072222222222222
1214;51;2;20;14;0.094444444444445;0.036111111111111;0.058333333333333
1215;51;2;20;15;0.058333333333333;0.022222222222222;0.036111111111111
1216;51;2;20;16;0.025;0.0;0.025
1217;51;2;20;17;0.0;0.0;0.0
1218;51;2;20;18;0.0;0.0;0.0
1219;51;2;20;19;0.0;0.0;0.0
1220;51;2;20;20;0.0;0.0;0.0
1221;51;2;20;21;0.0;0.0;0.0
1222;51;2;20;22;0.0;0.0;0.0
1223;51;2;20;23;0.0;0.0;0.0
1224;51;2;20;24;0.0;0.0;0.0
1225;52;2;21;1;0.0;0.0;0.0
1226;52;2;21;2;0.0;0.0;0.0
1227;52;2;21;3;0.0;0.0;0.0
